Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.043600065	6.68289E-05	-0.002259259	0.000851031
0.04366437	6.69233E-05	-0.002436922	0.000851421
0.043728679	6.70178E-05	-0.000402058	0.000850761
0.043792984	6.71122E-05	-0.001203188	0.000850864
0.043857292	6.72066E-05	-0.004239593	0.000850574
0.043921598	6.73011E-05	-0.00313259	0.000850102
0.043985906	6.73955E-05	-0.001630215	0.000850663
0.044050211	6.749E-05	-0.002491549	0.000850051
0.04411452	6.75844E-05	-0.002719112	0.000849987
0.044178825	6.76789E-05	-0.003431662	0.000850681
0.044243133	6.77733E-05	-0.003447919	0.00085026
0.044307439	6.78678E-05	-0.002232515	0.000850093
0.044371747	6.79623E-05	-0.002278609	0.000849746
0.044436052	6.80568E-05	-0.000679073	0.000849539
0.044500361	6.81513E-05	-0.002266024	0.000850062
0.044564666	6.82458E-05	-0.002608446	0.000849535
0.044628974	6.83403E-05	-0.002358042	0.000849367
0.04469328	6.84348E-05	-0.001716437	0.000850126
0.044757588	6.85293E-05	-0.002141181	0.000849168
0.044821893	6.86238E-05	-0.002174132	0.000849946
0.044886202	6.87183E-05	-0.002917374	0.00084985
0.044950507	6.88128E-05	-0.001672002	0.000848854
0.045014815	6.89074E-05	-0.004684391	0.000848986
0.045079124	6.90019E-05	-0.00352594	0.000849071
0.045143429	6.90965E-05	-0.003882315	0.000848987
0.045207737	6.9191E-05	-0.001752905	0.000849232
0.045272042	6.92856E-05	-0.003344317	0.000848788
0.045336351	6.93801E-05	-0.002214309	0.000848948
0.045400656	6.94747E-05	-0.001563107	0.000849159
0.045464964	6.95693E-05	-0.004664887	0.000849511
0.04552927	6.96638E-05	-0.002920965	0.000848129
0.045593578	6.97584E-05	-0.003667257	0.000848735
0.045657883	6.9853E-05	-0.003348386	0.000848683
0.045722192	6.99476E-05	-0.001939217	0.000848602
0.045786497	7.00422E-05	-0.005069178	0.000848115
0.045850805	7.01368E-05	-0.000995153	0.000848133
0.045915111	7.02314E-05	-0.001609446	0.000848813
0.045979419	7.0326E-05	-0.002131088	0.000848623
0.046043724	7.04206E-05	-0.000921721	0.000848353
0.046108033	7.05153E-05	-0.002398016	0.000848371
0.046172338	7.06099E-05	-0.000825737	0.000848343
0.046236646	7.07045E-05	-0.000838947	0.000848028
0.046300952	7.07991E-05	-0.00337084	0.000848107
0.04636526	7.08938E-05	-0.001576953	0.000848037
0.046429565	7.09884E-05	-0.000698172	0.000847558
0.046493874	7.10831E-05	-0.001454218	0.000847901
0.046558179	7.11777E-05	-0.001994388	0.000847241
0.046622487	7.12724E-05	-0.002752153	0.000847532
0.046686796	7.13671E-05	-0.002937434	0.00084771
0.046751101	7.14617E-05	-0.000390505	0.000847245
0.046815409	7.15564E-05	-0.001215244	0.000847473
0.046879714	7.16511E-05	-0.002091794	0.000848004
0.046944023	7.17458E-05	-0.001217362	0.00084742
0.047008328	7.18405E-05	-0.000484326	0.000848061
0.047072636	7.19352E-05	-0.000809472	0.000847202
0.047136942	7.20299E-05	-0.000673627	0.00084738
0.04720125	7.21246E-05	-0.000731503	0.00084715
0.047265555	7.22193E-05	0.000783085	0.000847484
0.047329864	7.2314E-05	0.000438044	0.000846961
0.047394169	7.24087E-05	0.001130196	0.000847414
0.047458477	7.25034E-05	0.001079226	0.000847448
0.047522783	7.25982E-05	-0.001071634	0.00084684
0.047587091	7.26929E-05	0.000528115	0.000846954
0.047651396	7.27876E-05	-0.000451263	0.000846963
0.047715705	7.28824E-05	0.00118042	0.000846681
0.04778001	7.29771E-05	0.000551575	0.000846831
0.047844318	7.30719E-05	-0.000495848	0.000846617
0.047908624	7.31666E-05	-0.00095969	0.000846604
0.047972932	7.32614E-05	-1.82875E-05	0.000846674
0.048037237	7.33561E-05	-0.00141639	0.000847016
0.048101545	7.34509E-05	-0.000937744	0.000846375
0.048165851	7.35457E-05	0.000291111	0.000846682
0.048230159	7.36404E-05	-0.001445368	0.000846821
0.048294467	7.37352E-05	-0.000799709	0.000846927
0.048358773	7.383E-05	-5.54922E-05	0.000846752
0.048423081	7.39248E-05	0.001274704	0.000846887
0.048487386	7.40196E-05	0.000639962	0.000847418
0.048551695	7.41144E-05	-0.000625016	0.000846595
0.048616	7.42092E-05	-0.000832369	0.000846519
0.048680308	7.4304E-05	0.001048539	0.000845856
0.048744614	7.43988E-05	0.000520219	0.00084653
0.048808922	7.44936E-05	0.000627999	0.00084678
0.048873227	7.45884E-05	0.000191227	0.000846857
0.048937536	7.46833E-05	0.001095864	0.000846307
0.049001841	7.47781E-05	0.000849059	0.000846203
0.049066149	7.48729E-05	0.000614286	0.000846736
0.049130455	7.49678E-05	0.001940821	0.000846658
0.049194763	7.50626E-05	0.000576925	0.000846116
0.049259068	7.51575E-05	0.000169765	0.000846388
0.049323377	7.52523E-05	0.001046486	0.00084575
0.049387682	7.53472E-05	0.000565257	0.000846178
0.04945199	7.5442E-05	0.000371398	0.000846146
0.049516295	7.55369E-05	0.001072491	0.00084643
0.049580604	7.56317E-05	0.000116913	0.000846315
0.049644909	7.57266E-05	0.00208992	0.000845753
0.049709217	7.58215E-05	0.001168152	0.000846044
0.049773523	7.59164E-05	0.002796781	0.000845658
0.049837831	7.60112E-05	0.00089391	0.000845851
0.049902139	7.61061E-05	0.001492416	0.000845507
0.049966445	7.6201E-05	0.000923344	0.000846046
0.050030753	7.62959E-05	0.001745619	0.000845928
0.050095058	7.63908E-05	-0.000113223	0.000844969
0.050159367	7.64857E-05	0.002565724	0.000845704
0.050223672	7.65806E-05	0.000774446	0.000845663
0.05028798	7.66755E-05	-0.001304668	0.000845976
0.050352286	7.67704E-05	0.001075954	0.000845945
0.050416594	7.68653E-05	0.000383201	0.000845388
0.050480899	7.69603E-05	0.002210489	0.000845351
0.050545208	7.70552E-05	0.001253996	0.000845826
0.050609513	7.71501E-05	0.001332369	0.000845881
0.050673821	7.72451E-05	0.000418401	0.000845204
0.050738127	7.734E-05	0.002016567	0.000845319
0.050802435	7.74349E-05	0.001654465	0.000845238
0.05086674	7.75299E-05	0.001454402	0.000844889
0.050931049	7.76248E-05	0.000942744	0.000845712
0.050995354	7.77198E-05	0.001377012	0.00084553
0.051059662	7.78147E-05	0.000336235	0.000844937
0.051123967	7.79097E-05	3.92204E-05	0.000844867
0.051188276	7.80046E-05	0.001022512	0.000845176
0.051252581	7.80996E-05	0.001841812	0.000844953
0.051316889	7.81946E-05	0.001827994	0.000844908
0.051381195	7.82895E-05	0.001334909	0.000844701
0.051445503	7.83845E-05	0.001466092	0.000844828
0.051509811	7.84795E-05	0.001436466	0.000844633
0.05157412	7.85745E-05	0.001033715	0.00084442
0.051638422	7.86695E-05	0.000299172	0.000845015
0.05170273	7.87645E-05	0.00295627	0.000845284
0.051767039	7.88595E-05	0.001765612	0.000845003
0.051831347	7.89545E-05	0.001557073	0.000845517
0.051895649	7.90495E-05	0.002257571	0.000844516
0.051959966	7.98448E-05	0.002033347	0.000844879
0.052024293	7.98528E-05	0.003981027	0.000844442
0.052088629	7.98671E-05	0.002379436	0.000844809
0.052152966	7.98875E-05	0.002905764	0.000844139
0.052217319	7.99142E-05	0.003164089	0.000844181
0.05228168	7.99472E-05	0.002656565	0.000844518
0.05234605	7.99864E-05	0.000332381	0.000844031
0.052410423	8.00319E-05	0.001575106	0.000844488
0.05247481	8.00837E-05	0.001868079	0.000844346
0.052539205	8.01418E-05	0.001515976	0.000844099
0.05260361	8.02062E-05	0.001921916	0.00084383
0.052668016	8.02769E-05	0.002587826	0.000843708
0.052732438	8.0354E-05	0.000740389	0.000843867
0.052796868	8.04374E-05	0.003131744	0.000843881
0.052861307	8.05271E-05	0.001332053	0.000843901
0.052925748	8.06232E-05	0.00297504	0.000843772
0.052990204	8.07256E-05	0.000629136	0.000844101
0.053054668	8.08343E-05	0.003318534	0.000844186
0.053119141	8.09494E-05	0.00186383	0.000844135
0.053183623	8.10708E-05	0.001661791	0.000843682
0.053248107	8.11985E-05	0.003083439	0.000843433
0.053312606	8.13325E-05	0.000578225	0.000843441
0.053377113	8.14728E-05	0.002666566	0.000843175
0.053441629	8.16194E-05	0.002097256	0.000843606
0.053506148	8.17723E-05	0.001551961	0.000843328
0.053570681	8.19315E-05	0.000769079	0.000842675
0.053635223	8.20969E-05	0.0012552	0.000843258
0.053699773	8.22685E-05	-0.000764801	0.000842948
0.053764326	8.24464E-05	0.000463042	0.000842772
0.053828894	8.26305E-05	0.003104119	0.000842618
0.05389347	8.28208E-05	0.000862411	0.000842188
0.053958055	8.30172E-05	-0.000121438	0.000842362
0.054022643	8.32198E-05	5.97182E-05	0.000842454
0.054087245	8.34285E-05	0.001234606	0.000842207
0.054151855	8.36433E-05	0.002676166	0.000842422
0.054216475	8.38641E-05	0.000203834	0.000842624
0.054281096	8.4091E-05	0.001435052	0.000841967
0.054345733	8.4324E-05	0.000153186	0.000842658
0.054410378	8.45629E-05	0.003115668	0.000842557
0.054475032	8.48078E-05	0.000661816	0.000842427
0.054539688	8.50586E-05	0.001669226	0.000842131
0.054604359	8.53153E-05	0.003143228	0.000842059
0.054669038	8.55779E-05	0.000494226	0.000842379
0.054733726	8.58463E-05	0.000640199	0.000841963
0.054798423	8.61206E-05	0.001536314	0.0008419
0.054863122	8.64006E-05	0.001550064	0.000841944
0.054927836	8.66863E-05	0.001086164	0.000841827
0.054992558	8.69778E-05	0.001458253	0.000841846
0.05505729	8.72749E-05	0.001672328	0.000841651
0.055122023	8.75777E-05	0.001425412	0.000842293
0.055186771	8.7886E-05	0.000601708	0.000841617
0.055251528	8.81999E-05	-0.000918445	0.000841616
0.055316294	8.85194E-05	-0.000448408	0.000841941
0.055381062	8.88443E-05	0.000335106	0.000841528
0.055445844	8.91746E-05	0.002402369	0.000841912
0.055510636	8.95104E-05	5.89802E-05	0.000841393
0.055575436	8.98515E-05	0.001606986	0.000841375
0.055640238	9.01979E-05	0.002246312	0.000841909
0.055705055	9.05497E-05	-3.57032E-05	0.000841084
0.055769881	9.09067E-05	9.42536E-05	0.000841263
0.055834715	9.12688E-05	0.000529551	0.000841718
0.055899552	9.16362E-05	0.000668696	0.000841042
0.055964403	9.20086E-05	-1.31622E-05	0.000840593
0.056029263	9.23862E-05	0.000571047	0.000841319
0.056094132	9.27688E-05	0.000612463	0.00084092
0.056159003	9.31563E-05	0.001431675	0.000841279
0.056223889	9.35489E-05	-0.000303509	0.000840838
0.056288784	9.39464E-05	-0.000433323	0.000840659
0.056353687	9.43487E-05	-0.000359552	0.000840716
0.056418599	9.47559E-05	0.000569772	0.00083952
0.056483513	9.51678E-05	-0.000232922	0.000840579
0.056548442	9.55845E-05	-0.000806073	0.000839901
0.056613379	9.60059E-05	-0.000868682	0.000840049
0.056678325	9.6432E-05	-0.00092457	0.000839927
0.056743274	9.68626E-05	-0.002562111	0.000839481
0.056808237	9.72979E-05	-0.001832763	0.00083942
0.056873209	9.77377E-05	-0.001887237	0.000839456
0.05693819	9.8182E-05	-0.001956986	0.000839871
0.057003172	9.86308E-05	-0.001998548	0.000839214
0.05706817	9.90839E-05	-0.002090944	0.000839064
0.057133177	9.95415E-05	-0.000984735	0.000839334
0.057198191	0.000100003	-0.003568289	0.000838937
0.057263209	0.00010047	-0.002657642	0.00083886
0.057328241	0.00010094	-0.003434021	0.000838533
0.057393282	0.000101415	-0.002975898	0.000838965
0.057458331	0.000101894	-0.002793698	0.00083895
0.057523383	0.000102376	-0.001763052	0.000839005
0.057588449	0.000102864	-0.002850222	0.000838672
0.057653524	0.000103355	-0.002995755	0.000838716
0.057718608	0.00010385	-0.002402099	0.000838902
0.057783694	0.000104349	-0.003890819	0.000838257
0.057848795	0.000104852	-0.00261806	0.000837993
0.057913905	0.000105359	-0.003745399	0.000838214
0.057979023	0.00010587	0.00016436	0.000838311
0.05804415	0.000106385	-0.004116987	0.000838512
0.058109279	0.000106903	-0.002135888	0.000837937
0.058174423	0.000107425	-0.003354374	0.000838165
0.058239575	0.000107951	-0.002519931	0.000837718
0.058304736	0.000108481	-0.003917197	0.000838432
0.0583699	0.000109014	-0.001862876	0.000837914
0.058435078	0.000109551	-0.003238149	0.000837826
0.058500265	0.000110091	-0.003576536	0.000837525
0.058565461	0.000110635	-0.002154838	0.000837845
0.058630659	0.000111183	-0.001161852	0.000837872
0.058695871	0.000111734	-0.002623564	0.00083721
0.058761093	0.000112288	-0.00184393	0.000838007
0.058826323	0.000112846	-0.00275939	0.0008373
0.058891555	0.000113408	-0.002769875	0.000837097
0.058956802	0.000113972	-0.001092635	0.000837458
0.059022058	0.00011454	-0.002322561	0.000837326
0.059087322	0.000115111	-0.001710611	0.000837604
0.059152589	0.000115686	-0.001815986	0.000836939
0.059217871	0.000116263	0.000475804	0.000837579
0.059283161	0.000116844	0.000576548	0.000837618
0.059348459	0.000117428	-0.003074708	0.000836356
0.059413761	0.000118015	-0.001878608	0.000837085
0.059479077	0.000118606	-0.002236282	0.000836693
0.059544401	0.000119199	-0.001345129	0.000836681
0.059609734	0.000119795	-0.003173914	0.000836474
0.059675076	0.000120395	5.87493E-05	0.000836909
0.05974042	0.000120997	-0.000825311	0.00083681
0.059805779	0.000121602	0.000688912	0.000836231
0.059871147	0.000122211	-0.002632354	0.00083596
0.059936523	0.000122822	-0.001882238	0.000836616
0.060001901	0.000123436	3.47324E-05	0.000836348
0.060067295	0.000124053	-0.000644916	0.000836638
0.060132697	0.000124673	-0.0010861	0.000836144
0.060198107	0.000125295	-0.000238024	0.00083637
0.06026352	0.00012592	-0.00119862	0.000835747
0.060328948	0.000126548	-0.004092701	0.000836192
0.060394384	0.000127179	0.000748273	0.000836664
0.060459829	0.000127813	-0.002459063	0.000836055
0.060525277	0.000128449	-0.001105097	0.000836052
0.060590739	0.000129088	-0.001740342	0.000835059
0.06065621	0.000129729	-0.002182025	0.000835455
0.060721689	0.000130373	-0.001880228	0.000835726
0.060787171	0.00013102	-0.003008846	0.000835321
0.060852667	0.000131669	0.000691557	0.000835653
0.060918172	0.000132321	-0.002053577	0.000835631
0.060983686	0.000132975	-0.002401099	0.000835286
0.061049202	0.000133632	-0.002064163	0.000835429
0.061114733	0.000134291	-0.000631059	0.000835217
0.061180273	0.000134953	-0.002763945	0.000835316
0.061245821	0.000135617	-0.001526597	0.00083565
0.061311378	0.000136284	-0.002761753	0.000835628
0.061376937	0.000136953	-0.002428223	0.000835304
0.061442511	0.000137624	-0.002464761	0.000835276
0.061508094	0.000138298	-0.001970947	0.000835733
0.061573685	0.000138974	-0.001512857	0.000835118
0.061639278	0.000139652	-0.002795292	0.000834711
0.061704887	0.000140333	-0.001575202	0.000835264
0.061770504	0.000141016	-0.000998324	0.00083478
0.061836129	0.000141701	-0.001627623	0.000834412
0.061901757	0.000142388	-0.002357499	0.000835049
0.0619674	0.000143078	5.3862E-05	0.000834662
0.062033051	0.00014377	-0.001042949	0.000834861
0.062098711	0.000144464	-0.002141988	0.00083475
0.062164374	0.00014516	-0.00167666	0.00083507
0.062230051	0.000145858	-0.001342227	0.000834902
0.062295738	0.000147672	0.001378702	0.000834522
0.062361436	0.000147676	-0.000186481	0.000834246
0.06242713	0.000147684	-0.001734649	0.000834639
0.062492832	0.000147698	-0.00193476	0.000834562
0.062558537	0.000147717	-0.001547692	0.000834203
0.062624244	0.000147741	-0.000910461	0.000834461
0.062689946	0.00014777	-0.001155414	0.000834466
0.062755658	0.000147805	0.000299047	0.000834657
0.062821371	0.000147845	-0.001963132	0.000834424
0.062887087	0.000147889	-0.000673509	0.000834566
0.062952805	0.00014794	-0.000148258	0.000834429
0.063018519	0.000147995	-0.001022944	0.000834066
0.063084242	0.000148056	-0.001508241	0.000833501
0.063149967	0.000148122	-0.001099057	0.000833856
0.063215694	0.000148193	-0.000516447	0.000834098
0.063281417	0.000148269	-0.001047759	0.000834031
0.063347148	0.000148351	0.001563394	0.000834139
0.063412882	0.000148438	0.000788467	0.000833866
0.063478618	0.00014853	-0.000155571	0.000833861
0.06354435	0.000148628	-0.000395542	0.000833914
0.063610091	0.000148731	0.002543596	0.000833653
0.063675833	0.000148839	-0.001705355	0.000833371
0.063741578	0.000148953	0.001287186	0.000833799
0.063807319	0.000149072	-0.001082549	0.000833637
0.063873069	0.000149196	-3.8733E-05	0.000833732
0.063938821	0.000149326	-0.002013477	0.000834041
0.064004575	0.000149461	-6.59613E-05	0.00083323
0.064070324	0.000149601	0.000602943	0.000833467
0.064136083	0.000149747	0.000201249	0.000833679
0.064201844	0.000149898	-0.000330146	0.000833611
0.064267607	0.000150054	0.000925132	0.000833464
0.064333365	0.000150215	0.000498255	0.000833432
0.064399133	0.000150382	0.00026643	0.000833376
0.064464902	0.000150555	-0.001576135	0.000833078
0.064530674	0.000150732	-2.66071E-05	0.000833568
0.064596449	0.000150915	-0.000436918	0.000833317
0.064662219	0.000151104	0.000893262	0.000833016
0.064727997	0.000151297	-0.000486431	0.00083283
0.064793778	0.000151496	0.00127775	0.000833337
0.064859561	0.0001517	-2.49549E-05	0.000833255
0.06492534	0.00015191	0.002207262	0.000833248
0.064991128	0.000152125	0.001334583	0.000833143
0.065056918	0.000152345	-0.000132997	0.000833846
0.06512271	0.00015257	0.002653762	0.000833007
0.065188498	0.000152801	0.001535146	0.000833636
0.065254295	0.000153037	0.001655675	0.000833453
0.065320093	0.000153278	0.000198819	0.00083342
0.065385894	0.000153524	0.003043122	0.000833273
0.065451691	0.000153776	0.002971675	0.000833372
0.065517497	0.000154033	0.001698907	0.000832852
0.065583305	0.000154295	0.002083724	0.000833172
0.065649115	0.000154562	0.001122493	0.000832814
0.065714921	0.000154835	0.003092048	0.000833189
0.065780735	0.000155112	0.001503057	0.000833189
0.065846552	0.000155395	0.001553107	0.000832792
0.065912371	0.000155683	0.002545072	0.000833026
0.065978186	0.000155976	0.004806445	0.000833265
0.066044009	0.000156275	0.003298105	0.000833314
0.066109835	0.000156578	0.00178793	0.000833106
0.066175663	0.000156887	0.002971675	0.000833372
0.066241493	0.0001572	0.002308916	0.000833025
0.06630732	0.000157519	0.003238544	0.000832936
0.066373154	0.000157843	0.001908441	0.000832923
0.066438991	0.000158172	0.003617438	0.00083274
0.06650483	0.000158506	0.00329084	0.00083311
0.066570665	0.000158844	0.002620325	0.000832873
0.066636509	0.000159188	0.00211794	0.000832994
0.066702355	0.000159537	0.003512522	0.000832705
0.066768203	0.000159891	0.001936667	0.000832228
0.066834047	0.00016025	0.002145204	0.000832611
0.0668999	0.000160613	0.001196679	0.000832973
0.066965755	0.000160982	0.002624869	0.000832505
0.067031612	0.000161355	0.00415731	0.000832699
0.067097465	0.000161734	0.002617134	0.000832614
0.067163327	0.000162117	0.004562374	0.000832747
0.06722919	0.000162505	0.003748629	0.000832706
0.067295057	0.000162898	0.003246266	0.000832827
0.067360919	0.000163295	0.003700409	0.000832165
0.067426789	0.000163698	0.002808769	0.000832333
0.067492662	0.000164105	0.001776225	0.000832074
0.067558537	0.000164517	0.002588277	0.000832113
0.067624408	0.000164934	0.002419166	0.00083238
0.067690288	0.000165355	0.002270254	0.000832062
0.067756169	0.000165781	0.003344697	0.000832034
0.067822053	0.000166212	0.003813013	0.000831779
0.06788794	0.000166647	0.003853985	0.000832117
0.067953822	0.000167087	0.003846687	0.000831913
0.068019713	0.000167531	0.004611011	0.00083235
0.068085606	0.00016798	0.003201661	0.000832544
0.068151501	0.000168434	0.002457899	0.000831835
0.068217392	0.000168892	0.00131281	0.000831962
0.068283292	0.000169354	0.001321872	0.000831541
0.068349194	0.000169822	0.001833974	0.000831569
0.068415098	0.000170293	0.003332901	0.00083251
0.068480998	0.000170769	0.004262469	0.000831485
0.068546907	0.000171249	0.004273675	0.000831946
0.068612818	0.000171734	0.003461266	0.000831594
0.068678731	0.000172223	0.003614762	0.000831545
0.06874464	0.000172717	0.004213827	0.000831569
0.068810558	0.000173215	0.002768761	0.000831683
0.068876478	0.000173717	0.00346885	0.000831485
0.0689424	0.000174223	0.001039995	0.000831
0.069008318	0.000174734	0.002986473	0.000831333
0.069074245	0.000175249	0.002634579	0.00083146
0.069140174	0.000175768	0.003109788	0.000831408
0.069206105	0.000176291	0.003540094	0.000831386
0.069272032	0.000176819	0.003386984	0.000831123
0.069337967	0.00017735	0.004086557	0.000831237
0.069403905	0.000177886	0.003922134	0.000830825
0.069469845	0.000178426	0.001914045	0.00083105
0.069535788	0.00017897	0.002542169	0.00083095
0.069601726	0.000179518	0.003248824	0.000830954
0.069667673	0.00018007	0.003495459	0.000831104
0.069733622	0.000180626	0.002583303	0.000830975
0.069799573	0.000181185	0.003835872	0.000831141
0.06986552	0.000181749	0.003226378	0.000830969
0.069931476	0.000182317	0.00095405	0.000830125
0.069997434	0.000182889	0.001109858	0.000830333
0.070063394	0.000183465	0.002984213	0.000830453
0.070129351	0.000184044	0.002613439	0.000830851
0.070195315	0.000184628	0.002660341	0.000829889
0.070261282	0.000185215	0.003242062	0.00083044
0.070327252	0.000185806	0.003380552	0.000830298
0.070393217	0.0001864	0.002999013	0.000830547
0.070459191	0.000186999	0.002872487	0.000830216
0.070525167	0.000187601	0.004187827	0.000830392
0.070591145	0.000188207	0.001685622	0.00083006
0.070657119	0.000188817	0.002548807	0.000829651
0.070723102	0.00018943	0.001179742	0.000829668
0.070789087	0.000190047	-5.94396E-05	0.000829962
0.070855074	0.000190668	0.001701308	0.000829843
0.070921057	0.000191292	0.00220247	0.000829413
0.070987049	0.00019192	0.001793946	0.000830041
0.071053042	0.000192551	0.002157619	0.000829442
0.071119039	0.000193186	0.003067363	0.000829882
0.071185037	0.000193825	0.002683379	0.000829564
0.071251031	0.000194467	0.001681066	0.000829392
0.071317034	0.000195112	0.002224048	0.000829295
0.071383039	0.000195761	0.001343238	0.000829767
0.071449047	0.000196413	0.003368058	0.000829685
0.07151505	0.000197069	0.003089067	0.000829661
0.071581062	0.000197728	0.003016156	0.000829915
0.071647076	0.00019839	0.002075539	0.000829599
0.071713092	0.000199056	0.003299481	0.000829265
0.071779105	0.000199725	0.000627874	0.000828997
0.071845125	0.000200398	0.00223608	0.000829236
0.071911149	0.000201074	0.001561181	0.0008288
0.071977174	0.000201753	0.00188871	0.000828689
0.072043195	0.000202435	0.000979542	0.000828768
0.072109225	0.00020312	0.002002175	0.000828667
0.072175257	0.000203809	0.002484909	0.000828867
0.072241291	0.000204501	0.003357832	0.000828865
0.072307321	0.000205196	0.00337107	0.000828908
0.07237336	0.000205894	0.002336552	0.00082917
0.072439401	0.000206596	0.002949932	0.000828616
0.072505444	0.0002073	0.002929765	0.000829041
0.072571484	0.000208008	0.001945371	0.000828086
0.072637531	0.000208719	0.003531027	0.000828546
0.072703582	0.00020978	0.003466384	0.000828434
0.072769628	0.000209786	0.002750309	0.000828849
0.07283567	0.000209797	0.002777763	0.000827955
0.0729017	0.000209813	0.001125258	0.000828158
0.072967732	0.000209833	0.003094325	0.000828006
0.073033759	0.000209859	0.002997724	0.000828378
0.073099781	0.000209889	0.001756717	0.000828158
0.073165792	0.000209924	0.001287793	0.000828
0.073231804	0.000209965	0.000819182	0.000827843
0.073297811	0.00021001	0.001553802	0.000828084
0.073363814	0.000210061	0.000663143	0.000827329
0.073429805	0.000210116	0.000792284	0.000827656
0.073495798	0.000210177	0.002841125	0.000827965
0.073561785	0.000210242	0.000535911	0.000827207
0.073627768	0.000210313	-0.000486606	0.000827002
0.07369374	0.000210388	4.47905E-05	0.000827271
0.073759713	0.000210469	-0.000653758	0.000826548
0.073825681	0.000210554	0.000962973	0.000827031
0.073891644	0.000210645	-0.000850513	0.000827188
0.073957596	0.000210741	-0.000804849	0.000826544
0.07402355	0.000210842	-0.000302234	0.000826421
0.074089498	0.000210948	-0.000364466	0.000826513
0.074155442	0.000211059	-0.000378193	0.000826368
0.074221374	0.000211175	0.000116603	0.000826814
0.074287308	0.000211296	0.002812326	0.000826597
0.074353237	0.000211422	-0.000249701	0.000826694
0.074419161	0.000211554	-0.001499749	0.000826128
0.07448508	0.00021169	-0.001096259	0.000826274
0.074550988	0.000211832	-0.000746315	0.000825944
0.074616897	0.000211979	-0.001096885	0.000826172
0.074682802	0.000212131	-0.001991507	0.000825887
0.074748701	0.000212288	0.000312625	0.000826174
0.07481459	0.00021245	0.000248698	0.000826063
0.074880479	0.000212617	-0.001275673	0.000825778
0.074946364	0.00021279	-0.002268718	0.000825761
0.075012244	0.000212967	-0.00025703	0.000825778
0.075078113	0.00021315	-0.00161407	0.000825947
0.075143983	0.000213338	0.000950361	0.000825708
0.075209848	0.000213531	0.001015332	0.000825922
0.075275708	0.000213729	0.000859518	0.00082541
0.075341558	0.000213932	0.002227172	0.000826157
0.075407408	0.00021414	0.001581974	0.000825911
0.075473254	0.000214354	0.002469382	0.000825283
0.075539094	0.000214572	0.001552809	0.000825521
0.075604924	0.000214796	0.00206593	0.000825239
0.075670755	0.000215024	0.000481484	0.000825349
0.075736581	0.000215258	0.002171543	0.000825681
