Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.04593746	7.04726E-05	-0.000277543	0.000850327
0.046000649	7.05659E-05	0.00039624	0.000850306
0.046063835	7.06592E-05	2.98014E-05	0.000850668
0.046127025	7.07525E-05	0.001961582	0.000851277
0.046190211	7.08458E-05	0.001804982	0.000850776
0.0462534	7.09391E-05	0.000365205	0.000850328
0.046316586	7.10324E-05	0.000850399	0.000850381
0.046379775	7.11257E-05	0.002429662	0.000849908
0.046442961	7.1219E-05	0.000551351	0.000849705
0.04650615	7.13123E-05	0.002408543	0.000849647
0.046569337	7.14057E-05	0.001795873	0.00084946
0.046632526	7.1499E-05	0.003696936	0.000849925
0.046695712	7.15923E-05	0.001665071	0.000849824
0.046758901	7.16857E-05	0.001980385	0.000849168
0.046822087	7.1779E-05	-0.000403344	0.000849698
0.046885276	7.18724E-05	0.0024844	0.000849595
0.046948462	7.19657E-05	0.001297013	0.000848755
0.047011652	7.20591E-05	0.00097497	0.000849195
0.047074838	7.21524E-05	0.001537529	0.000849031
0.047138027	7.22458E-05	0.001101374	0.000849109
0.047201213	7.23392E-05	-0.000261795	0.000848777
0.047264402	7.24326E-05	0.000989167	0.000849241
0.047327588	7.25259E-05	0.003340497	0.000848515
0.047390777	7.26193E-05	0.002381413	0.000848785
0.047453967	7.27127E-05	0.000947855	0.000848719
0.047517153	7.28061E-05	-0.000217315	0.000848527
0.047580342	7.28995E-05	0.000497706	0.000848752
0.047643528	7.29929E-05	0.001100781	0.000848231
0.047706717	7.30863E-05	-0.000358857	0.000848076
0.047769903	7.31797E-05	-0.000878913	0.000847883
0.047833092	7.32732E-05	0.0008244	0.000848035
0.047896279	7.33666E-05	0.001072271	0.00084814
0.047959468	7.346E-05	0.000106644	0.000847703
0.048022654	7.35534E-05	-0.000441638	0.000847421
0.048085843	7.36469E-05	0.000716913	0.000847014
0.048149029	7.37403E-05	-0.000974697	0.000847675
0.048212218	7.38338E-05	-0.001410159	0.000847262
0.048275404	7.39272E-05	-0.000714103	0.000847333
0.048338594	7.40206E-05	-0.001766648	0.000846905
0.04840178	7.41141E-05	-0.000916762	0.00084698
0.048464969	7.42076E-05	-0.000184356	0.000846972
0.048528155	7.4301E-05	-0.002823147	0.000846753
0.048591344	7.43945E-05	-0.001244703	0.000847204
0.04865453	7.4488E-05	0.000909411	0.00084743
0.048717719	7.45814E-05	-0.001509032	0.000846456
0.048780906	7.46749E-05	-0.000732033	0.00084669
0.048844095	7.47684E-05	-0.002119941	0.000846655
0.048907281	7.48619E-05	-0.001551116	0.000846321
0.04897047	7.49554E-05	-0.00107402	0.000846869
0.049033659	7.50489E-05	-0.001013103	0.000846282
0.049096845	7.51424E-05	0.0002288	0.000846145
0.049160034	7.52359E-05	0.000757854	0.000846658
0.049223221	7.53294E-05	-0.001399441	0.000846709
0.04928641	7.54229E-05	-0.002528785	0.000846225
0.049349596	7.55164E-05	-0.001312662	0.000846595
0.049412785	7.56099E-05	-0.000567572	0.000846142
0.049475971	7.57035E-05	-0.001122682	0.000846029
0.04953916	7.5797E-05	1.7914E-05	0.000845961
0.049602346	7.58905E-05	0.001186272	0.000846366
0.049665536	7.59841E-05	-0.000112967	0.000846323
0.049728722	7.60776E-05	0.00014559	0.000845493
0.049791911	7.61711E-05	0.000328072	0.000845586
0.049855097	7.62647E-05	0.000943503	0.000845985
0.049918286	7.63582E-05	0.00372034	0.000845571
0.049981472	7.64518E-05	-0.000991497	0.000845668
0.050044662	7.65454E-05	-0.000613761	0.000845411
0.050107848	7.66389E-05	0.001494166	0.000845502
0.050171037	7.67325E-05	0.001987961	0.000846093
0.050234223	7.68261E-05	-0.001756127	0.000845373
0.050297412	7.69196E-05	0.001089551	0.000845286
0.050360598	7.70132E-05	0.002151689	0.000845164
0.050423787	7.71068E-05	0.000955494	0.00084467
0.050486973	7.72004E-05	-0.001118598	0.000844776
0.050550163	7.7294E-05	0.000141211	0.000844897
0.050613352	7.73876E-05	-0.000937302	0.000844381
0.050676541	7.74811E-05	0.000983835	0.000844759
0.050739724	7.75747E-05	0.000619094	0.000844572
0.050802913	7.76683E-05	-0.000405346	0.000844616
0.050866102	7.7762E-05	0.00022463	0.000844677
0.050929292	7.78556E-05	0.001399133	0.000844912
0.050992475	7.79492E-05	-0.002994174	0.000844045
0.051055664	7.80428E-05	0.001076157	0.00084399
0.051118853	7.81364E-05	-0.000212183	0.000844648
0.051182042	7.823E-05	-0.001026835	0.000844387
0.051245225	7.83237E-05	-0.00036408	0.000844263
0.051308414	7.84173E-05	-0.000345027	0.000844033
0.051371604	7.85109E-05	-0.000393341	0.000843686
0.051434793	7.86046E-05	-0.002136706	0.00084357
0.051498015	8.02986E-05	-0.00292686	0.000843674
0.051561285	8.03055E-05	-0.000983106	0.000843653
0.051624579	8.03185E-05	-0.001100552	0.00084357
0.051687897	8.03377E-05	0.00016062	0.000843798
0.051751231	8.03631E-05	-0.004060378	0.00084277
0.051814596	8.03946E-05	-0.002198207	0.000843179
0.051877983	8.04324E-05	-0.001735007	0.000842811
0.051941394	8.04764E-05	-0.002873404	0.00084326
0.052004823	8.05267E-05	-0.004141948	0.000843096
0.052068281	8.05832E-05	-0.001935729	0.000843434
0.052131762	8.0646E-05	-0.000510853	0.000843603
0.052195267	8.0715E-05	-0.001229109	0.000843549
0.052258795	8.07903E-05	-0.001623196	0.000843167
0.05232234	8.08719E-05	-0.001974857	0.000843406
0.052385915	8.09597E-05	-0.000665431	0.000843112
0.052449514	8.10538E-05	-0.000196495	0.000842956
0.052513135	8.11543E-05	-0.001039816	0.000842988
0.052576774	8.1261E-05	0.001048711	0.000842653
0.052640443	8.13739E-05	0.001292524	0.000843517
0.052704135	8.14932E-05	-0.001531307	0.000842781
0.052767851	8.16187E-05	0.000399393	0.000843202
0.052831583	8.17505E-05	-0.000564981	0.000843044
0.052895346	8.18885E-05	-0.001816193	0.000842164
0.052959131	8.20328E-05	0.000524922	0.000843117
0.05302294	8.21833E-05	0.000549985	0.000842234
0.053086767	8.234E-05	0.00128411	0.000842818
0.053150623	8.25029E-05	0.001233917	0.000842852
0.053214502	8.2672E-05	0.000278915	0.000842147
0.053278405	8.28473E-05	0.000490376	0.000842815
0.053342325	8.30288E-05	0.001550168	0.00084356
0.053406275	8.32164E-05	0.00159173	0.000842826
0.053470248	8.34101E-05	0.000452822	0.000842408
0.053534244	8.36099E-05	-0.000136392	0.000842375
0.053598258	8.38158E-05	0.001459707	0.000842699
0.053662301	8.40277E-05	-3.11698E-05	0.000842033
0.053726368	8.42457E-05	-0.000971768	0.000841753
0.053790458	8.44697E-05	0.00059544	0.000842473
0.053854572	8.46996E-05	0.000275768	0.000842041
0.053918702	8.49355E-05	0.003474313	0.000842798
0.053982863	8.51774E-05	0.000308774	0.000841857
0.054047046	8.54251E-05	0.000207174	0.00084144
0.054111254	8.56787E-05	0.001241019	0.00084182
0.054175478	8.59381E-05	0.001309481	0.000841989
0.054239732	8.62034E-05	-0.002090671	0.000842458
0.05430401	8.64744E-05	0.000170102	0.000842167
0.05436831	8.67511E-05	0.000822806	0.000842319
0.054432629	8.70336E-05	-0.000427766	0.000841546
0.054496976	8.73217E-05	-0.000123831	0.000841664
0.054561347	8.76155E-05	-0.000255683	0.000841915
0.054625742	8.79149E-05	-0.002139643	0.00084179
0.054690154	8.82198E-05	-0.000350247	0.000841764
0.054754595	8.85302E-05	-0.00120874	0.000842238
0.05481906	8.88462E-05	-0.000826406	0.000841709
0.054883548	8.91676E-05	5.18283E-05	0.000841329
0.054948053	8.94944E-05	-0.000532646	0.000841779
0.055012588	8.98266E-05	-0.002347668	0.000841393
0.055077147	9.01642E-05	-0.001335591	0.000841353
0.055141728	9.0507E-05	0.002273032	0.000841715
0.055206328	9.08551E-05	-0.001187239	0.000841468
0.055270956	9.12084E-05	-0.001210464	0.000841214
0.055335608	9.1567E-05	-0.000468136	0.000841358
0.055400284	9.19306E-05	-0.001031467	0.000841039
0.055464983	9.22994E-05	0.000903138	0.0008414
0.055529699	9.26732E-05	-0.002484334	0.000840894
0.055594445	9.3052E-05	0.000457032	0.000841055
0.055659214	9.34358E-05	0.001825784	0.00084137
0.055724006	9.38246E-05	0.000619284	0.000841377
0.055788816	9.42182E-05	-0.000950905	0.000841416
0.055853656	9.46167E-05	0.000332258	0.000841625
0.055918518	9.50201E-05	0.002193639	0.000841067
0.055983405	9.54282E-05	-0.000592405	0.000840634
0.056048308	9.5841E-05	-6.28789E-05	0.000841084
0.056113241	9.62585E-05	0.001768097	0.000841247
0.056178198	9.66807E-05	0.003728366	0.000841704
0.056243177	9.71075E-05	0.002751501	0.000841068
0.056308175	9.75388E-05	0.001176295	0.000840946
0.056373201	9.79747E-05	0.001429447	0.000840828
0.056438251	9.84151E-05	0.003251564	0.000840945
0.056503325	9.88599E-05	0.002900636	0.000841183
0.056568416	9.93091E-05	0.002462122	0.000841587
0.056633536	9.97627E-05	0.002485328	0.00084141
0.05669868	0.000100221	0.002991978	0.000841175
0.056763847	0.000100683	0.001956185	0.000840688
0.056829032	0.000101149	0.001881733	0.00084063
0.056894246	0.00010162	0.002080828	0.00084055
0.056959483	0.000102095	0.002215738	0.000840458
0.057024744	0.000102574	0.001662189	0.000840617
0.057090028	0.000103057	0.001723456	0.000840899
0.05715533	0.000103544	0.001287297	0.000840601
0.057220661	0.000104035	0.001898521	0.000840565
0.057286015	0.00010453	0.001033674	0.000840288
0.057351393	0.000105029	0.000446651	0.000840577
0.057416789	0.000105532	0.001696475	0.000840917
0.057482213	0.000106039	0.001462991	0.000840698
0.057547662	0.00010655	-0.001270071	0.000840501
0.057613133	0.000107064	-0.000952467	0.000839964
0.057678622	0.000107582	0.002427731	0.000840154
0.05774414	0.000108104	0.000561069	0.000839962
0.057809682	0.00010863	0.000840965	0.000839826
0.057875248	0.000109159	0.000146369	0.000840188
0.05794083	0.000109692	6.20177E-05	0.000839654
0.058006442	0.000110228	0.000767023	0.000840199
0.058072078	0.000110768	-4.24254E-05	0.000839886
0.058137737	0.000111311	-0.00012334	0.000839941
0.058203413	0.000111858	0.000436282	0.00083967
0.058269118	0.000112409	0.001401163	0.000839986
0.058334848	0.000112963	-9.97711E-05	0.000839763
0.0584006	0.00011352	0.00092848	0.00083966
0.05846637	0.00011408	2.16582E-05	0.000839467
0.058532169	0.000114644	0.000965578	0.000839688
0.058597992	0.000115211	-0.00018054	0.000839389
0.058663839	0.000115782	-1.89185E-06	0.000839214
0.058729708	0.000116355	0.000708914	0.000839217
0.058795595	0.000116932	0.002058371	0.000839596
0.058861512	0.000117512	0.002834678	0.00083961
0.058927452	0.000118095	0.00021369	0.000839069
0.058993415	0.000118681	0.00103585	0.000839158
0.059059395	0.00011927	0.001899442	0.000839434
0.059125406	0.000119863	0.001866007	0.000839564
0.059191439	0.000120458	0.002074153	0.000839101
0.059257496	0.000121056	0.00463319	0.000839904
0.05932357	0.000121658	0.002325178	0.000839684
0.059389674	0.000122262	0.002717857	0.000838936
0.059455801	0.000122869	0.002857757	0.000839433
0.059521952	0.000123479	0.001690361	0.000839468
0.05958812	0.000124092	0.002644738	0.000839307
0.059654317	0.000124707	0.003682349	0.000838823
0.059720538	0.000125326	0.001993346	0.000839156
0.059786783	0.000125947	0.004104569	0.000839614
0.059853044	0.000126571	0.003685939	0.000839681
0.059919335	0.000127198	0.00117358	0.000838796
0.05998565	0.000127827	0.002996348	0.0008395
0.060051988	0.00012846	0.002340807	0.00083919
0.060118343	0.000129094	0.003568269	0.000839007
0.060184728	0.000129732	0.001904165	0.000838464
0.060251136	0.000130372	0.004288898	0.000839328
0.060317568	0.000131014	0.004174991	0.000838813
0.060384023	0.000131659	0.003854122	0.000838761
0.060450495	0.000132307	0.002048911	0.00083842
0.060516997	0.000132957	0.00230516	0.000838462
0.060583522	0.00013361	0.004096326	0.000838597
0.060650071	0.000134265	0.002325624	0.000838556
0.060716637	0.000134923	0.002327071	0.000837858
0.060783232	0.000135583	0.002747324	0.000838647
0.060849851	0.000136246	0.003146994	0.000838217
0.060916493	0.000136911	0.001196864	0.00083862
0.060983153	0.000137578	-0.000267404	0.00083784
0.061049842	0.000138248	0.001501766	0.00083761
0.061116555	0.00013892	-3.53039E-05	0.00083763
0.061183291	0.000139594	-0.000842619	0.000838175
0.061250044	0.000140271	-0.000462541	0.000838079
0.061316827	0.000140949	0.002003359	0.000837647
0.061383633	0.000141631	0.004098524	0.000837629
0.061450463	0.000142314	0.002470652	0.000837386
0.06151731	0.000143	-0.000895493	0.000837356
0.061584186	0.000143688	0.001518519	0.000837546
0.061651086	0.000144378	0.000599893	0.000837149
0.06171801	0.00014507	-0.000183067	0.000837089
0.06178495	0.000145764	-0.000572817	0.000837138
0.061851929	0.000147752	0.001323153	0.000837356
0.061918963	0.000147755	0.001966292	0.000837619
0.061985989	0.000147764	0.000260549	0.000837431
0.062053008	0.000147779	0.001167869	0.000836927
0.062120013	0.000147799	-0.000421514	0.000836983
0.062187016	0.000147825	0.002523122	0.000836923
0.062254012	0.000147857	0.00081573	0.000836363
0.062321001	0.000147894	0.001878869	0.000836555
0.062387975	0.000147936	0.000203426	0.000836189
0.062454949	0.000147985	0.002454116	0.000836649
0.062521915	0.000148039	0.001685552	0.000835831
0.062588873	0.000148098	0.001276947	0.00083584
0.062655817	0.000148164	0.003535105	0.000836189
0.06272276	0.000148235	0.002106779	0.000835975
0.062789696	0.000148311	0.002464816	0.000835734
0.062856623	0.000148394	0.003861417	0.000836504
0.062923537	0.000148482	0.002538018	0.000835951
0.06299045	0.000148576	0.001933589	0.000836358
0.063057355	0.000148675	0.002387875	0.000835946
0.063124253	0.00014878	0.001622582	0.000835448
0.063191137	0.000148891	0.004273826	0.000836066
0.063258019	0.000149008	0.004318553	0.000836036
0.063324894	0.000149131	0.000264779	0.00083519
0.063391761	0.000149259	0.002110704	0.000835546
0.063458614	0.000149393	0.003678958	0.000835932
0.063525467	0.000149533	0.001638334	0.000835544
0.063592311	0.000149678	0.00235627	0.000835754
0.063659148	0.000149829	0.001826406	0.00083563
0.063725977	0.000149986	0.00324765	0.000835208
0.063792793	0.000150149	0.001400702	0.000834852
0.063859607	0.000150317	5.28529E-05	0.000834801
0.063926414	0.000150491	0.00130461	0.000835023
0.063993213	0.000150671	0.002079797	0.000834981
0.064059998	0.000150857	0.001749273	0.000834405
0.064126782	0.000151048	-0.000777594	0.000834033
0.064193558	0.000151245	0.001518235	0.000835039
0.064260327	0.000151448	0.001837084	0.000835091
0.064327082	0.000151657	0.000346902	0.000834551
0.064393836	0.000151871	0.000532483	0.00083432
0.064460582	0.000152091	0.002262382	0.000834433
0.06452732	0.000152316	0.00056155	0.000834194
0.064594045	0.000152548	0.00187412	0.000834109
0.064660768	0.000152785	-0.001131731	0.000834218
0.064727484	0.000153027	-0.001179148	0.000833615
0.064794192	0.000153275	-0.000411641	0.000833999
0.064860886	0.000153529	0.000217141	0.000833525
0.064927579	0.000153789	0.000201602	0.000833429
0.064994265	0.000154054	-0.000583309	0.000833321
0.065060942	0.000154325	0.00039231	0.00083346
0.065127606	0.000154601	6.95665E-05	0.000833835
0.065194269	0.000154883	-0.000588388	0.00083306
0.065260924	0.000155171	0.000258369	0.00083355
0.065327572	0.000155464	7.11046E-05	0.000833464
0.065394212	0.000155762	-0.000154034	0.000833297
0.065460838	0.000156066	-0.001259417	0.000833193
0.065527463	0.000156376	-0.000327439	0.000832991
0.06559408	0.000156691	0.001308569	0.000833534
0.06566069	0.000157012	0.000450546	0.000833209
0.065727285	0.000157338	-0.000735749	0.000832683
0.06579388	0.000157669	0.000165283	0.000832977
0.065860467	0.000158006	0.003687985	0.000833159
0.065927046	0.000158349	-0.002003191	0.000832795
0.065993612	0.000158696	0.000242344	0.000832767
0.066060176	0.000159049	0.00158384	0.000832873
0.066126732	0.000159408	0.00082093	0.000832749
0.066193281	0.000159772	-0.00061576	0.000832814
0.066259817	0.000160141	0.000824323	0.000832694
0.066326351	0.000160515	-0.000100896	0.000832786
0.066392877	0.000160895	0.001564895	0.000832833
0.066459396	0.00016128	0.001334685	0.000832036
0.0665259	0.00016167	0.000528251	0.000831942
0.066592404	0.000162065	0.001520282	0.000832863
0.0666589	0.000162466	0.00265624	0.000832843
0.066725388	0.000162871	0.000689667	0.000832098
0.066791863	0.000163282	0.000946998	0.000832084
0.066858336	0.000163698	0.000950283	0.000832029
0.066924802	0.000164119	0.000613958	0.000831938
0.06699126	0.000164545	0.00098929	0.000831739
0.067057711	0.000164976	-0.000185266	0.000831734
0.067124147	0.000165413	0.001126293	0.000831595
0.067190583	0.000165854	0.001450332	0.000831536
0.067257011	0.0001663	-0.001028145	0.000831562
0.067323431	0.000166751	-0.002314356	0.000831003
0.067389837	0.000167207	0.000461406	0.000831987
0.067456242	0.000167668	0.002142414	0.000831759
0.06752264	0.000168134	-0.001812872	0.000830825
0.06758903	0.000168604	-0.000851516	0.000831128
0.067655406	0.00016908	0.001870104	0.000831308
0.067721781	0.00016956	0.000933634	0.000831249
0.067788148	0.000170045	-0.001611244	0.000831005
0.067854507	0.000170535	-0.001571459	0.000830716
0.067920853	0.00017103	-0.002092699	0.00083054
0.067987198	0.000171529	0.001032719	0.000831025
0.068053534	0.000172033	-0.001931219	0.000831009
0.068119864	0.000172542	-0.002256635	0.00083044
0.068186179	0.000173055	0.000747973	0.000830794
0.068252493	0.000173573	0.002118136	0.00083109
0.0683188	0.000174095	-0.0018562	0.000831169
0.068385099	0.000174622	-0.000704064	0.000830819
0.068451384	0.000175154	-0.000245412	0.000830302
0.068517668	0.00017569	-0.001228619	0.000830015
0.068583944	0.00017623	-0.001507268	0.000830044
0.068650213	0.000176775	-0.001360788	0.000830418
0.068716474	0.000177325	-0.000556839	0.00083051
0.068782721	0.000177879	0.001465424	0.000830578
0.068848967	0.000178437	0.000889262	0.000830227
0.068915206	0.000178999	0.000107066	0.000830119
0.068981437	0.000179566	0.000774786	0.000830356
0.069047654	0.000180137	0.001404387	0.000830882
0.069113869	0.000180713	0.00071939	0.000829868
0.069180077	0.000181292	0.002585734	0.000830409
0.069246278	0.000181876	0.002658507	0.000830623
0.069312465	0.000182464	0.001844171	0.000829957
0.06937865	0.000183057	0.002481115	0.000830373
0.069444828	0.000183653	0.001276174	0.000830179
0.069510998	0.000184254	0.000452622	0.000830046
0.069577154	0.000184858	6.25855E-05	0.000830149
0.069643309	0.000185467	0.000901545	0.000830376
0.069709457	0.00018608	0.002763986	0.000829921
0.069775597	0.000186696	0.004217784	0.000830267
0.069841723	0.000187317	0.002617698	0.000830229
0.069907847	0.000187942	0.001168396	0.000830198
0.069973965	0.00018857	0.003582583	0.000829796
0.070040074	0.000189203	0.003715953	0.000830076
0.07010617	0.000189839	0.00107155	0.000829685
0.070172264	0.00019048	0.001255903	0.000829457
0.070238351	0.000191124	0.003296831	0.000830302
0.070304431	0.000191772	0.0024181	0.000829994
0.070370502	0.000192424	0.002320026	0.00082985
0.07043656	0.000193079	0.00152672	0.000829749
0.070502617	0.000193739	0.001574014	0.00083019
0.070568666	0.000194402	0.001214322	0.000829905
0.070634707	0.000195069	0.002350692	0.000829882
0.070700735	0.000195739	-0.00010923	0.000830001
0.070766761	0.000196413	0.001429316	0.000829919
0.07083278	0.000197091	0.002069935	0.000829754
0.070898791	0.000197772	5.90893E-05	0.000829574
0.070964788	0.000198457	0.000384882	0.000829461
0.071030784	0.000199146	0.001230526	0.000829474
0.071096772	0.000199838	0.001845889	0.000829326
0.071162753	0.000200533	0.000810212	0.000829282
0.07122872	0.000201232	-0.000249323	0.000829937
0.071294686	0.000201935	0.000503201	0.000829068
0.071360644	0.000202641	0.001997514	0.000829329
0.071426594	0.00020335	0.001499586	0.000829662
0.071492531	0.000204063	-0.000736298	0.000828848
0.071558466	0.000204779	0.002033738	0.000829253
0.071624394	0.000205499	0.002402313	0.000828797
0.071690314	0.000206222	-0.001027207	0.000828781
0.07175622	0.000206948	2.41147E-05	0.000829073
0.071822125	0.000207677	0.002255381	0.000829
0.071888023	0.00020841	0.00252041	0.000829558
0.071953913	0.000209146	0.001258168	0.000828984
0.072019795	0.000209885	0.002339189	0.000829364
0.072085663	0.000210628	0.000545714	0.000829302
0.072151531	0.000211374	0.003047093	0.00082884
0.07221739	0.000212123	0.001459445	0.000828954
0.072283252	0.000213089	0.000786147	0.000828722
0.072349109	0.000213096	0.004764601	0.000829324
0.072414973	0.000213108	0.004377743	0.000829529
0.072480839	0.000213125	0.003249251	0.000829387
0.072546706	0.000213147	0.004241582	0.000828621
0.072612568	0.000213174	0.004157332	0.000829308
0.072678438	0.000213206	0.003617494	0.000828932
0.072744309	0.000213243	0.001812094	0.000828929
0.072810182	0.000213284	0.004554482	0.000829516
0.072876049	0.000213331	0.004641084	0.000828933
0.072941924	0.000213383	0.003371234	0.000829201
0.073007801	0.000213439	0.004805814	0.000829454
0.073073678	0.000213501	0.004456694	0.000828636
0.073139551	0.000213567	0.005171016	0.000828895
0.073205432	0.000213639	0.006057379	0.000828936
0.073271313	0.000213716	0.002399996	0.000828694
0.073337196	0.000213797	0.004848422	0.000828637
0.073403075	0.000213884	0.00537563	0.000828497
0.07346896	0.000213976	0.003585298	0.000828639
0.073534847	0.000214072	0.004699289	0.000828737
0.073600736	0.000214174	0.005348071	0.00082841
0.073666625	0.000214281	0.004630654	0.00082852
0.07373251	0.000214393	0.005657	0.000828624
0.073798403	0.00021451	0.004536427	0.000828793
0.073864296	0.000214631	0.003164162	0.000828447
0.073930191	0.000214759	0.005350758	0.000828513
0.073996081	0.000214891	0.00676409	0.000828414
0.074061979	0.000215028	0.003328494	0.000827919
0.074127878	0.00021517	0.005751002	0.000828352
0.074193778	0.000215317	0.006363861	0.000828575
0.074259674	0.00021547	0.003516066	0.000827846
0.074325577	0.000215627	0.002365767	0.000827722
0.074391481	0.00021579	0.004723008	0.000827672
0.074457387	0.000215958	0.00204724	0.000828143
0.074523287	0.00021613	0.003678671	0.00082779
0.074589196	0.000216308	0.001059046	0.000827286
0.074655105	0.000216491	0.003165041	0.0008274
0.074721016	0.000216679	0.003932017	0.000827831
0.074786922	0.000216872	0.004329306	0.000827567
0.074852836	0.000217071	0.002060813	0.000827611
0.074918751	0.000217274	0.004199058	0.000827916
0.074984667	0.000217482	0.004938042	0.000827686
0.075050578	0.000217696	0.002735913	0.000827371
0.075116497	0.000217914	0.002692828	0.000827139
0.075182418	0.000218138	0.004477311	0.00082794
