Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.05586019	8.91383E-05	-0.000856318	0.000840661
0.055926243	8.94089E-05	-0.001117846	0.000840995
0.055992302	8.96855E-05	-0.003306601	0.000840702
0.056058367	8.99682E-05	-0.002052116	0.000840237
0.056124432	9.02569E-05	0.000263534	0.000841032
0.05619051	9.05515E-05	-0.0010392	0.000840464
0.056256593	9.08521E-05	-0.004137882	0.000840567
0.056322683	9.11586E-05	-0.001446575	0.000840523
0.056388773	9.1471E-05	-0.002000407	0.00084068
0.056454875	9.17892E-05	-0.001897751	0.000840878
0.056520983	9.21131E-05	-0.00335523	0.000840257
0.056587098	9.24429E-05	-0.002386226	0.00084046
0.056653212	9.27783E-05	0.000742989	0.000840181
0.056719339	9.31194E-05	-0.00082786	0.000840217
0.056785472	9.34661E-05	-0.003721107	0.00084013
0.056851612	9.38184E-05	-0.001641474	0.000840919
0.056917751	9.41763E-05	-0.001703138	0.000840323
0.056983902	9.45396E-05	-0.002461521	0.000840245
0.05705006	9.49085E-05	-0.001297716	0.000840637
0.057116224	9.52827E-05	0.001354985	0.000840145
0.057182387	9.56623E-05	0.002140311	0.000840634
0.057248564	9.60473E-05	-0.001384874	0.000840217
0.057314746	9.64376E-05	-0.001493549	0.000840289
0.057380935	9.68331E-05	-0.000536825	0.00084013
0.057447123	9.72339E-05	0.001213739	0.000841092
0.057513324	9.76398E-05	0.000480344	0.000840994
0.057579531	9.80508E-05	0.000140994	0.000840263
0.057645744	9.84669E-05	0.001660993	0.000841007
0.057711963	9.88881E-05	0.001584567	0.000840205
0.057778183	9.93142E-05	0.000437584	0.000839906
0.057844414	9.97453E-05	-0.000379448	0.00084029
0.057910652	0.000100181	0.001426418	0.00084063
0.057976896	0.000100622	0.003163194	0.000840486
0.05804314	0.000101068	0.001806734	0.000840377
0.058109396	0.000101518	0.002898816	0.000840556
0.058175659	0.000101974	0.002476125	0.000840464
0.058241928	0.000102434	0.001772201	0.000840506
0.058308196	0.000102898	-0.000767895	0.000839912
0.058374477	0.000103367	0.000190916	0.00083991
0.058440764	0.000103841	0.002041294	0.000840168
0.058507058	0.000104319	0.001619113	0.000840076
0.058573351	0.000104802	0.000175737	0.000840133
