Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.048255004	7.40068E-05	-0.00495385	0.000945501
0.048320212	7.41027E-05	-0.003366143	0.000946545
0.048385423	7.41987E-05	-0.003400139	0.000945421
0.04845063	7.42947E-05	-0.003715813	0.000945731
0.048515841	7.43907E-05	-0.004087533	0.00094651
0.048581049	7.44867E-05	-0.003667318	0.000945572
0.04864626	7.45827E-05	-0.002474154	0.000945415
0.048711468	7.46788E-05	-0.002932651	0.000945657
0.048776679	7.47748E-05	-0.001188026	0.000945368
0.048841887	7.48708E-05	0.000498135	0.000945856
0.048907098	7.49668E-05	0.000574141	0.000945796
0.048972309	7.50629E-05	-0.001981371	0.000944965
0.049037517	7.51589E-05	0.001131437	0.000945902
0.049102727	7.5255E-05	0.002829491	0.000945656
0.049167935	7.5351E-05	0.001342493	0.000945553
0.049233146	7.54471E-05	0.002147316	0.000945221
0.049298354	7.55431E-05	0.003049313	0.000945665
0.049363565	7.56392E-05	0.002992578	0.000945466
0.049428773	7.57353E-05	0.002150276	0.00094534
0.049493984	7.58313E-05	0.001308584	0.000945215
0.049559192	7.59274E-05	0.002477104	0.000945508
0.049624403	7.60235E-05	0.003078526	0.00094479
0.049689611	7.61196E-05	0.002327498	0.000945201
0.049754822	7.62157E-05	0.002369131	0.000944803
0.049820029	7.63118E-05	0.000850099	0.000945456
0.04988524	7.64079E-05	0.00168549	0.000944796
0.049950448	7.6504E-05	0.00099922	0.000945217
0.050015659	7.66001E-05	0.000912122	0.0009448
0.050080867	7.66962E-05	0.00058911	0.000944206
0.050146078	7.67924E-05	0.000105734	0.000944467
0.050211286	7.68885E-05	-0.00261504	0.000944136
0.050276497	7.69846E-05	-0.002070002	0.000943765
0.050341705	7.70807E-05	-0.001890524	0.000943745
0.050406916	7.71769E-05	-0.001952589	0.000943854
0.050472123	7.7273E-05	-0.002426507	0.000943926
0.050537334	7.73692E-05	-0.00307959	0.000943356
0.050602545	7.74653E-05	-0.003585388	0.000943755
0.050667753	7.75615E-05	-0.00326083	0.000942596
0.050732964	7.76577E-05	-0.005469186	0.000943076
0.050798172	7.77538E-05	-0.005329175	0.000943025
0.050863383	7.785E-05	-0.005718205	0.000942732
0.050928591	7.79462E-05	-0.003863782	0.000941869
0.050993802	7.80424E-05	-0.005222416	0.00094252
0.05105901	7.81386E-05	-0.007703532	0.000942559
0.05112422	7.82347E-05	-0.006530347	0.000942352
0.051189428	7.83309E-05	-0.006761324	0.000942295
0.051254639	7.84271E-05	-0.006547527	0.000942066
0.051319847	7.85233E-05	-0.005129384	0.000941967
0.051385058	7.86196E-05	-0.00430991	0.000942702
0.051450266	7.87158E-05	-0.004987447	0.000942035
0.051515477	7.8812E-05	-0.006860726	0.000942493
0.051580685	7.89082E-05	-0.005817198	0.00094215
0.051645896	7.90044E-05	-0.00418046	0.000942059
0.051711104	7.91007E-05	-0.003129957	0.000942733
0.051776315	7.91969E-05	-0.002165541	0.000942214
0.051841522	7.92931E-05	-0.002783237	0.000942099
0.051906733	7.93894E-05	-0.001529499	0.000941953
0.051971941	7.94856E-05	-0.002486741	0.000942828
0.052037152	7.95819E-05	-0.000894771	0.000942236
0.05210236	7.96781E-05	0.00010538	0.000942171
0.052167571	7.97744E-05	0.000920973	0.000942433
0.052232782	7.98707E-05	0.001507322	0.000942757
0.052297993	7.99669E-05	0.001709308	0.000942598
0.052363198	8.00632E-05	0.001939443	0.000942537
0.052428409	8.01595E-05	0.004542748	0.00094309
0.052493619	8.02558E-05	0.003351497	0.000942393
0.05255883	8.0352E-05	0.00379611	0.000942648
0.052624035	8.04483E-05	0.004529775	0.000942616
0.052689246	8.05446E-05	0.005032305	0.000943069
0.052754457	8.06409E-05	0.00356757	0.000942283
0.052819668	8.07372E-05	0.004390728	0.000942241
0.052884873	8.08335E-05	0.004168281	0.000942113
0.052950084	8.09298E-05	0.00388928	0.000942756
0.053015295	8.24878E-05	0.004925764	0.000942486
0.053080506	8.24951E-05	0.004348073	0.000942093
0.053145711	8.25088E-05	0.002936634	0.00094278
0.053210922	8.25288E-05	0.003979048	0.000941778
0.053276133	8.25551E-05	0.000859389	0.000941999
0.053341345	8.25879E-05	0.001630076	0.000941453
0.05340655	8.2627E-05	0.002200039	0.000942151
0.053471761	8.26725E-05	0.001599418	0.000941779
0.053536973	8.27245E-05	0.000554088	0.000941577
0.053602185	8.27829E-05	0.001585095	0.000941187
0.05366739	8.28478E-05	-0.000984492	0.000941043
0.053732602	8.29191E-05	-2.94434E-06	0.000941353
0.053797814	8.29969E-05	-0.004516026	0.000941184
0.053863026	8.30811E-05	-0.001962449	0.000940852
0.053928238	8.31718E-05	-0.002428109	0.000940619
0.053993444	8.3269E-05	-0.001188748	0.000941084
0.054058656	8.33726E-05	-0.003555471	0.000940547
0.054123868	8.34827E-05	-0.002959925	0.000940917
0.054189081	8.35993E-05	-0.002817718	0.000940985
0.054254287	8.37223E-05	-0.003319339	0.000940182
0.0543195	8.38518E-05	-0.004255435	0.000940021
0.054384712	8.39877E-05	-0.005213887	0.000939998
0.054449925	8.41301E-05	-0.003035432	0.000940317
0.054515131	8.42789E-05	-0.003328613	0.000940369
0.054580344	8.44341E-05	-0.002783427	0.000940119
0.054645557	8.45957E-05	-0.005207831	0.000940352
0.05471077	8.47637E-05	-0.001965475	0.000940075
0.054775977	8.49381E-05	-0.001463204	0.000940219
0.05484119	8.51189E-05	-0.002245005	0.000940175
0.054906404	8.5306E-05	-0.002467068	0.000940589
0.054971617	8.54994E-05	-0.001664777	0.000940378
0.055036824	8.56991E-05	-0.00096439	0.000940787
0.055102038	8.59051E-05	-0.000128353	0.00094091
0.055167251	8.61173E-05	0.001022051	0.000940727
0.055232465	8.63358E-05	1.75837E-05	0.000940555
0.055297672	8.65605E-05	0.002274409	0.000941007
0.055362886	8.67914E-05	0.002052262	0.000940339
0.0554281	8.70284E-05	0.002689502	0.000941163
0.055493314	8.72716E-05	0.003154074	0.000940737
0.055558528	8.75209E-05	0.004300309	0.000941284
0.055623736	8.77762E-05	0.004660781	0.00094082
0.05568895	8.80376E-05	0.005726778	0.000941191
0.055754164	8.8305E-05	0.005374031	0.000941468
0.055819379	8.85783E-05	0.006507049	0.000941001
0.055884587	8.88576E-05	0.003863408	0.000941386
0.055949801	8.91428E-05	0.005784948	0.000941266
0.056015016	8.94339E-05	0.006285708	0.000941417
0.056080231	8.97309E-05	0.008406402	0.000941023
0.056145439	9.00336E-05	0.005748559	0.000941718
0.056210654	9.03421E-05	0.007280058	0.000941362
0.056275869	9.06563E-05	0.006019036	0.000941022
0.056341084	9.09763E-05	0.006090166	0.000940905
0.056406293	9.13018E-05	0.003611801	0.000940739
0.056471508	9.1633E-05	0.002318737	0.00094037
0.056536723	9.19698E-05	0.002335257	0.000940778
0.056601938	9.23121E-05	0.005314331	0.00094079
0.056667148	9.26599E-05	0.002165935	0.00094055
0.056732363	9.30132E-05	0.002875252	0.000940174
0.056797579	9.33719E-05	0.00284482	0.000940017
0.056862794	9.37359E-05	0.000424793	0.000940115
0.056928004	9.41053E-05	-0.000391139	0.000940096
0.056993219	9.448E-05	-0.000388366	0.000940274
0.057058435	9.48599E-05	0.000416249	0.000939582
0.057123651	9.52451E-05	-0.000596382	0.000939838
0.057188867	9.56354E-05	-0.001179419	0.000939397
0.057254077	9.60308E-05	-0.00321492	0.000939681
0.057319293	9.64313E-05	-0.002728333	0.000939119
0.057384509	9.68369E-05	-0.002738168	0.000939067
0.057449726	9.72475E-05	-0.003987863	0.000938378
0.057514936	9.7663E-05	-0.003314684	0.000938982
0.057580152	9.80834E-05	-0.002518014	0.000938417
0.057645369	9.85087E-05	-0.003150595	0.000938197
0.057710586	9.89389E-05	-0.002466769	0.000938854
0.057775796	9.93737E-05	-0.00281861	0.000938474
0.057841013	9.98134E-05	-0.000982515	0.000938465
0.05790623	0.000100258	-0.003753075	0.000938969
0.057971447	0.000100707	-0.004078989	0.00093839
0.058036658	0.00010116	-0.002306286	0.000938549
0.058101875	0.000101619	-0.001076002	0.000938957
0.058167092	0.000102081	-0.001697398	0.00093831
0.058232309	0.000102549	-0.000748352	0.000938222
0.05829752	0.00010302	0.000604837	0.000938775
0.058362738	0.000103497	-0.00035019	0.000939165
0.058427955	0.000103977	9.5596E-05	0.000938397
0.058493173	0.000104462	0.000947285	0.000938446
0.058558384	0.000104951	0.00092189	0.000939125
0.058623602	0.000105444	0.003069145	0.00093876
0.05868882	0.000105942	0.002855785	0.000938627
0.058754038	0.000106444	0.002127984	0.000938419
0.058819256	0.00010695	0.003343519	0.000939205
0.058884467	0.000107459	0.004713244	0.000938852
0.058949686	0.000107973	0.003973779	0.000938591
0.059014904	0.000108492	0.004784251	0.000938736
0.059080122	0.000109014	0.004944026	0.000938912
0.059145334	0.000109539	0.007459653	0.000938806
0.059210553	0.000110069	0.006062521	0.000938396
0.059275771	0.000110603	0.005453497	0.000939114
0.05934099	0.000111141	0.007095045	0.00093855
0.059406202	0.000111682	0.005441035	0.000938102
0.059471421	0.000112227	0.004767423	0.00093881
0.05953664	0.000112776	0.004834792	0.000938517
0.059601859	0.000113328	0.006535575	0.000937786
0.059667072	0.000113884	0.004977716	0.000938765
0.059732291	0.000114444	0.003319867	0.000937964
0.05979751	0.000115007	0.005417709	0.0009383
0.059862729	0.000115574	0.004311285	0.000937128
0.059927942	0.000116145	0.001784216	0.000937611
0.059993162	0.000116718	0.004169334	0.000937359
0.060058381	0.000117296	0.002812474	0.000937284
0.060123601	0.000117877	0.001407071	0.000936951
0.060188814	0.000118461	0.000292793	0.000936988
0.060254034	0.000119048	0.000188915	0.000936771
0.060319254	0.000119639	-0.000912132	0.000936383
0.060384473	0.000120233	-0.003036632	0.000936323
0.060449693	0.00012083	-0.000528179	0.000936439
0.060514907	0.000121431	-0.002829883	0.000936102
0.060580127	0.000122034	-0.003328871	0.000936256
0.060645347	0.000122641	-0.002358021	0.00093597
0.060710568	0.000123251	-0.003174101	0.000936253
0.060775782	0.000123864	-0.004674329	0.000935531
0.060841002	0.00012448	-0.002782439	0.000935531
0.060906223	0.0001251	-0.004168239	0.000936083
0.060971443	0.000125722	-0.00329718	0.000935104
0.061036658	0.000126347	-0.005004305	0.000935257
0.061101878	0.000126975	-0.004369116	0.000935174
0.061167099	0.000127606	-0.003223642	0.000935165
0.06123232	0.00012824	-0.00189827	0.00093561
0.061297535	0.000128877	-0.002057713	0.00093526
0.061362756	0.000129517	-0.004365152	0.000934698
0.061427977	0.00013016	-0.001556591	0.000935284
0.061493198	0.000130805	-0.001686769	0.000935089
0.061558413	0.000131453	0.000337531	0.000934633
0.061623635	0.000132104	-0.001954682	0.000935476
0.061688856	0.000132758	-0.000696762	0.000934908
0.061754078	0.000133414	0.000454026	0.000935077
0.061819293	0.000134073	-0.000979395	0.000934891
0.061884515	0.000134735	0.000580546	0.000935572
0.061949736	0.0001354	0.000847899	0.000935185
0.062014958	0.000136067	0.00292174	0.000935289
0.06208018	0.000136736	0.000390096	0.000935067
0.062145396	0.000137408	0.002735895	0.000935613
0.062210618	0.000138083	0.00286437	0.000935156
0.06227584	0.00013876	0.003097159	0.000935391
0.062341062	0.00013944	0.004062783	0.000935232
0.062406278	0.000140122	0.004576303	0.000935308
0.062471501	0.000140807	0.004086298	0.000935035
0.062536723	0.000141494	0.004086298	0.000935035
0.062601946	0.000142184	0.004065594	0.000934456
0.062667162	0.000142876	0.004005008	0.000934622
0.062732385	0.00014357	0.004376615	0.000934928
0.062797608	0.000144267	0.003441518	0.000934765
0.062862831	0.000144966	0.001651067	0.000934676
0.062928047	0.000145668	0.001130297	0.000934074
0.06299327	0.000146371	0.003910121	0.000933983
0.063058493	0.000147077	0.001470925	0.000933749
0.063123717	0.000147786	0.001340101	0.000933554
0.063188934	0.000148496	-5.62279E-06	0.000933657
0.063254157	0.000149209	0.000935513	0.00093387
0.06331938	0.000149924	-0.000783912	0.000933318
0.063384604	0.000151656	-0.002086186	0.000933803
0.063449823	0.000151661	-0.001178835	0.000933035
0.063515048	0.000151672	-0.001174034	0.000932737
0.063580275	0.000151687	-0.00152698	0.000932835
0.063645503	0.000151707	-0.004255063	0.000932312
0.063710732	0.000151732	-0.00477506	0.000932836
0.063775956	0.000151761	-0.003522919	0.000932918
0.063841188	0.000151796	-0.005535991	0.000931902
0.06390642	0.000151836	-0.004944838	0.000931969
0.063971653	0.000151881	-0.005481451	0.000931683
0.064036882	0.000151931	-0.005954846	0.000930764
0.064102117	0.000151985	-0.005917206	0.000931496
0.064167354	0.000152045	-0.008140745	0.000930655
0.064232592	0.00015211	-0.00560522	0.000930959
0.064297824	0.00015218	-0.00504663	0.000931227
0.064363064	0.000152255	-0.005102199	0.000931095
0.064428305	0.000152335	-0.006438509	0.000931316
0.064493547	0.00015242	-0.005809726	0.000930826
0.064558784	0.00015251	-0.004498299	0.000931327
0.064624028	0.000152605	-0.005654167	0.000931056
0.064689273	0.000152705	-0.005413663	0.000930634
0.06475452	0.00015281	-0.003339533	0.000930894
0.064819761	0.00015292	-0.002229967	0.000931263
0.06488501	0.000153036	-0.001635236	0.000930623
0.064950259	0.000153156	-0.002379544	0.000931262
0.06501551	0.000153282	-0.001178967	0.000930856
0.065080755	0.000153413	-0.000205872	0.000931039
0.065146008	0.000153548	0.000306455	0.0009307
0.065211262	0.000153689	0.000619295	0.000931575
0.065276517	0.000153835	0.00247678	0.000930955
0.065341773	0.000153986	0.001716295	0.000931134
0.065407024	0.000154142	0.000449791	0.000931177
0.065472283	0.000154304	0.001276046	0.000930593
0.065537542	0.00015447	0.003078597	0.000930546
0.065602802	0.000154641	0.00175856	0.000930394
0.065668058	0.000154818	0.001153241	0.000930865
0.06573332	0.000154999	0.002656164	0.000930816
0.065798584	0.000155186	0.002654472	0.000930463
0.065863849	0.000155378	0.002764774	0.00093079
0.065929108	0.000155575	0.001920319	0.000930563
0.065994375	0.000155777	0.002190791	0.000930706
0.066059643	0.000155984	0.003627169	0.00093071
0.066124912	0.000156196	0.003753525	0.000931143
0.066190176	0.000156413	0.001795115	0.00093013
0.066255447	0.000156635	0.000279696	0.000930426
0.066320719	0.000156862	0.003237038	0.000930011
0.066385993	0.000157094	0.000110523	0.000930029
0.066451261	0.000157332	0.000234076	0.000930109
0.066516537	0.000157574	0.000455399	0.000930348
0.066581813	0.000157821	-0.000659833	0.000930041
0.066647091	0.000158074	-0.002866417	0.00092912
0.066712364	0.000158331	-0.001168556	0.000929263
0.066777643	0.000158593	-0.002993197	0.000929102
0.066842924	0.000158861	-0.002426093	0.000928895
0.066908206	0.000159133	-0.001198587	0.000929052
0.066973489	0.00015941	-0.002698214	0.000928814
0.067038767	0.000159692	-0.004747723	0.000928889
0.067104053	0.00015998	-0.002846986	0.000928462
0.067169339	0.000160272	-0.004883569	0.000928353
0.067234626	0.000160569	-0.005282692	0.000928605
0.067299909	0.00016087	-0.004143116	0.000928419
0.067365198	0.000161177	-0.006527895	0.000928466
0.067430489	0.000161489	-0.005226008	0.000928386
0.067495781	0.000161805	-0.005136473	0.000928316
0.067561067	0.000162126	-0.006385502	0.000928239
0.067626361	0.000162453	-0.004019533	0.000928148
0.067691656	0.000162784	-0.004726858	0.000928231
0.067756952	0.000163119	-0.005387859	0.000927929
0.067822243	0.00016346	-0.005901032	0.000927979
0.067887542	0.000163805	-0.003352256	0.000927688
0.067952841	0.000164155	-0.00422387	0.000928015
0.068018141	0.00016451	-0.004030246	0.000927981
0.068083436	0.00016487	-0.002645121	0.000927955
0.068148739	0.000165234	-0.002388292	0.000928281
0.068214043	0.000165603	-0.002168133	0.000927818
0.068279347	0.000165976	-0.001885013	0.000928065
0.068344647	0.000166355	-0.001232664	0.000927851
0.068409954	0.000166738	0.000962324	0.000928253
0.068475262	0.000167125	0.000763674	0.000927998
0.068540571	0.000167517	0.001096496	0.000928149
0.068605881	0.000167914	0.000483747	0.000928039
0.068671186	0.000168315	0.002675827	0.000927803
0.068736498	0.000168721	0.002270051	0.000928176
0.068801812	0.000169132	0.002923386	0.000928726
0.068867126	0.000169547	0.003181524	0.000928701
0.068932435	0.000169966	0.004291504	0.00092837
0.068997752	0.00017039	0.004520723	0.000928486
0.06906307	0.000170818	0.004065716	0.000928192
0.069128388	0.000171251	0.003685659	0.000928487
0.069193702	0.000171688	0.005005861	0.000928227
0.069259023	0.00017213	0.004034518	0.000927982
0.069324345	0.000172576	0.00327221	0.000927458
0.069389668	0.000173026	0.00293543	0.00092813
0.069454986	0.000173481	0.004584423	0.000928495
0.069520311	0.00017394	0.003103967	0.000928175
0.069585638	0.000174403	0.003544196	0.000927951
0.069650965	0.000174871	0.004065716	0.000928192
0.069716287	0.000175343	0.002122544	0.000927764
0.069781617	0.000175819	0.001364787	0.000927941
0.069846947	0.000176299	0.001576571	0.000927601
0.069912279	0.000176784	-0.000848607	0.000927845
0.069977606	0.000177272	0.002734372	0.000927524
0.07004294	0.000177765	-0.000427944	0.000927227
0.070108275	0.000178262	-9.28468E-05	0.000926967
0.070173611	0.000178763	-0.000786447	0.000926456
0.070238948	0.000179268	-0.00089018	0.000927119
0.07030428	0.000179778	-0.00353605	0.00092655
0.070369619	0.000180291	-0.001944085	0.000926247
0.070434959	0.000180808	-0.001825131	0.000926736
0.070500301	0.00018133	-0.003008135	0.000926606
0.070565637	0.000181855	-0.003161252	0.000927016
0.070630981	0.000182384	-0.00185856	0.000926588
0.070696325	0.000182918	-0.002844191	0.000926363
0.070761671	0.000183455	-0.002784764	0.000926433
0.070827012	0.000183996	-0.003941208	0.000926574
0.07089236	0.000184541	-0.001973859	0.000926386
0.070957709	0.00018509	-0.00134876	0.000926251
0.071023059	0.000185643	0.000596647	0.000926842
0.071088404	0.000186199	-0.001806576	0.00092678
0.071153756	0.00018676	-0.000410214	0.000926572
0.07121911	0.000187324	-3.48372E-06	0.000926898
0.071284464	0.000187892	-0.000477199	0.000926624
0.071349813	0.000188463	0.000406347	0.000926814
0.07141517	0.000189039	0.001040563	0.000926906
0.071480527	0.000189618	0.003706734	0.000926946
0.071545886	0.0001902	0.00395557	0.000926695
0.07161124	0.000190787	0.003414502	0.000926821
0.071676601	0.000191377	0.002423862	0.000926595
0.071741963	0.000191971	0.005532835	0.000927584
0.071807326	0.000192568	0.007025216	0.000927722
0.07187269	0.000193169	0.006769913	0.000927273
0.071938049	0.000193773	0.005976951	0.000927241
0.072003415	0.000194381	0.005997753	0.000927635
0.072068783	0.000194993	0.006808227	0.000927478
0.072134151	0.000195608	0.006707205	0.000926911
0.072199514	0.000196226	0.00761023	0.000927504
0.072264885	0.000196848	0.007221106	0.000927746
0.072330257	0.000197473	0.00669442	0.000927507
0.072395629	0.000198102	0.006234244	0.000927394
0.072460997	0.000198734	0.007113513	0.000927477
0.072526372	0.00019937	0.006944645	0.000927314
0.072591748	0.000200009	0.006835754	0.000927574
0.072657125	0.000200651	0.005285246	0.000926955
0.072722497	0.000201296	0.006657177	0.000926949
0.072787876	0.000201945	0.006422331	0.000926662
0.072853257	0.000202598	0.00340808	0.000927002
0.072918638	0.000203253	0.004498636	0.000926978
0.072984015	0.000203912	0.005271653	0.000926907
0.073049398	0.000204574	0.003708299	0.00092677
0.073114783	0.000205239	0.003985456	0.000926672
0.073180169	0.000205907	0.003032164	0.000926533
0.073245549	0.000206578	0.002291451	0.000926171
0.073310937	0.000207253	0.00204922	0.000926067
0.073376326	0.000207931	0.002176123	0.000926086
0.073441716	0.000208612	0.001448079	0.000925658
0.073507107	0.000209296	-0.001133785	0.000925329
0.073572493	0.000209983	0.000679565	0.000925845
0.073637887	0.000210673	-0.002580324	0.000925693
0.073703281	0.000211366	-0.000529525	0.00092521
0.073768684	0.000212505	0.000392967	0.000925252
0.073834092	0.000212511	-0.000792667	0.000925355
0.073899515	0.000212522	1.48352E-05	0.000925312
0.073964947	0.000212537	8.50234E-05	0.000924909
0.074030388	0.000212557	-0.000197766	0.000924547
0.074095832	0.000212583	0.000984309	0.000925085
0.074161291	0.000212613	-0.000632482	0.000925057
0.074226759	0.000212647	-0.001793557	0.000925026
0.074292235	0.000212687	-0.000760462	0.000924924
0.074357715	0.000212732	0.000274783	0.000924936
0.07442321	0.000212781	0.000194895	0.000924649
0.074488714	0.000212835	0.000153079	0.000925263
0.074554227	0.000212895	0.002918074	0.000925046
0.074619743	0.000212959	0.002885528	0.000925362
0.074685274	0.000213028	0.000900793	0.000924569
0.074750814	0.000213102	0.001230524	0.000924662
0.074816363	0.000213181	0.001808331	0.000924449
0.074881914	0.000213265	0.003673126	0.000924812
0.074947481	0.000213354	0.003845734	0.000924562
0.075013057	0.000213448	0.004629548	0.000925181
0.075078642	0.000213546	0.005521404	0.000925427
0.075144236	0.00021365	0.008046154	0.000925407
0.075209833	0.000213759	0.006048078	0.000925137
0.075275445	0.000213873	0.005185459	0.000925102
0.075341066	0.000213991	0.007320643	0.000925324
0.075406696	0.000214115	0.006983651	0.000924999
0.075472328	0.000214244	0.006402231	0.000925097
0.075537976	0.000214377	0.007211905	0.000924414
0.075603633	0.000214516	0.008592919	0.000924343
0.075669299	0.00021466	0.008609076	0.000925032
0.075734968	0.000214808	0.005618806	0.000924593
0.075800652	0.000214962	0.007432763	0.000924653
0.075866345	0.000215121	0.008675761	0.000924629
0.075932047	0.000215284	0.008626334	0.000924142
0.075997751	0.000215453	0.006038641	0.000924677
0.076063471	0.000215627	0.004340492	0.000923948
0.0761292	0.000215806	0.007740665	0.00092424
0.076194938	0.000215989	0.005400867	0.000923828
0.076260679	0.000216178	0.006087945	0.000923998
0.076326435	0.000216372	0.00448792	0.000923718
0.0763922	0.000216571	0.004522074	0.000923517
0.076457973	0.000216775	0.00474847	0.000923459
