Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.047489985	7.36687E-05	-0.006646761	0.000843838
0.047555038	7.37641E-05	-0.00599309	0.000844406
0.047620095	7.38595E-05	-0.004374452	0.000844028
0.047685148	7.39549E-05	-0.004380389	0.000843822
0.047750204	7.40504E-05	-0.003611996	0.000844054
0.047815257	7.41458E-05	-0.005896293	0.000843975
0.047880313	7.42412E-05	-0.003262312	0.000844614
0.047945367	7.43367E-05	-0.001017006	0.000843934
0.048010423	7.44321E-05	-0.001965485	0.000844344
0.048075476	7.45276E-05	-0.001913638	0.000844415
0.048140532	7.4623E-05	-0.001500864	0.000844566
0.048205585	7.47185E-05	-0.000173127	0.000844805
0.048270642	7.4814E-05	-0.00012568	0.000844352
0.048335695	7.49095E-05	-0.001087972	0.000844718
0.048400751	7.5005E-05	0.000889655	0.000844163
0.048465804	7.51005E-05	0.000791582	0.000844649
0.048530861	7.5196E-05	0.001509255	0.000844286
0.048595914	7.52915E-05	0.001277807	0.000844332
0.04866097	7.5387E-05	0.003678834	0.00084456
0.048726023	7.54825E-05	0.003274697	0.000844242
0.048791079	7.55781E-05	-0.000796512	0.000844159
0.048856136	7.56736E-05	0.001498172	0.000844452
0.048921189	7.57691E-05	0.003315087	0.000844374
0.048986245	7.58647E-05	0.002220643	0.000844508
0.049051298	7.59603E-05	0.001292294	0.00084448
0.049116355	7.60558E-05	0.002397152	0.000844181
0.049181408	7.61514E-05	0.0023799	0.000843823
0.049246464	7.6247E-05	0.000876278	0.000844119
0.049311517	7.63426E-05	0.000709473	0.000844176
0.049376573	7.64381E-05	0.000365724	0.000843242
0.049441627	7.65337E-05	0.003152117	0.000843742
0.049506683	7.66293E-05	0.000813887	0.000844318
0.049571736	7.6725E-05	-0.000186276	0.000843339
0.049636792	7.68206E-05	-0.000185287	0.000843444
0.049701845	7.69162E-05	0.000882098	0.000843431
0.049766902	7.70118E-05	-0.000922278	0.000842927
0.049831955	7.71075E-05	-0.00219238	0.000843074
0.049897011	7.72031E-05	-0.001628645	0.000842916
0.049962064	7.72987E-05	-0.002193074	0.00084297
0.05002712	7.73944E-05	-0.004273124	0.000842443
0.050092174	7.74901E-05	-0.005490508	0.000842141
0.05015723	7.75857E-05	-0.00447564	0.000843099
0.050222283	7.76814E-05	-0.003991188	0.000842468
0.050287339	7.77771E-05	-0.004440644	0.000842187
0.050352392	7.78728E-05	-0.006475873	0.000841899
0.050417449	7.79685E-05	-0.004478392	0.000842368
0.050482505	7.80642E-05	-0.004710193	0.000841997
0.050547558	7.81599E-05	-0.004043125	0.000842293
0.050612614	7.82556E-05	-0.003712063	0.000841868
0.050677668	7.83513E-05	-0.002800877	0.000842162
0.050742724	7.8447E-05	-0.001981123	0.000842046
0.050807777	7.85427E-05	-0.003188526	0.000841579
0.050872833	7.86385E-05	-0.003096625	0.000841989
0.050937886	7.87342E-05	-0.002684418	0.000842348
0.051002943	7.88299E-05	-0.001609895	0.000841961
0.051067996	7.89257E-05	0.000410709	0.000842582
0.051133052	7.90214E-05	-4.90279E-05	0.000842882
0.051198105	7.91172E-05	0.000680352	0.000842564
0.051263162	7.9213E-05	0.000190149	0.000842359
0.051328215	7.93087E-05	0.000344369	0.000842363
0.051393271	7.94045E-05	-0.000218389	0.000842625
0.051458324	7.95003E-05	0.001683989	0.000842645
0.05152338	7.95961E-05	0.002604022	0.000842151
0.051588434	7.96919E-05	-8.78004E-05	0.000842855
0.05165349	7.97877E-05	0.001506398	0.000842866
0.051718543	7.98835E-05	0.005736995	0.00084248
0.051783599	7.99793E-05	0.005699558	0.000842557
0.051848652	8.00751E-05	0.003387142	0.000843008
0.051913709	8.0171E-05	0.004396103	0.000842404
0.051978762	8.02668E-05	0.005898596	0.000842902
0.052043818	8.03626E-05	0.005241917	0.00084296
0.052108874	8.04585E-05	0.004899673	0.000843341
0.052173931	8.05543E-05	0.006000688	0.000842835
0.052238981	8.06501E-05	0.005873091	0.000842919
0.052304037	8.0746E-05	0.008289658	0.00084309
0.052369093	8.08419E-05	0.006643763	0.000842734
0.052434149	8.09377E-05	0.005174059	0.000842741
0.052499199	8.10336E-05	0.006084182	0.000843203
0.052564256	8.11295E-05	0.005558635	0.000841806
0.052629312	8.12254E-05	0.005276106	0.000842674
0.052694368	8.13213E-05	0.002590572	0.000842107
0.052759418	8.14172E-05	0.004026794	0.000842697
0.052824475	8.15131E-05	0.003094009	0.000842252
0.052889531	8.1609E-05	0.003349118	0.000842086
0.052954587	8.17049E-05	0.002484691	0.000841861
0.053019637	8.18008E-05	0.003221572	0.000842169
0.053084693	8.45021E-05	0.002119175	0.000842467
0.053149749	8.45063E-05	0.000864918	0.000841762
0.053214801	8.45166E-05	-0.000562928	0.000841383
0.053279845	8.4533E-05	0.001652568	0.000842141
0.053344893	8.45555E-05	0.000220022	0.000841449
0.053409938	8.45842E-05	0.000756503	0.000841204
0.05347498	8.46191E-05	-0.002476014	0.000840801
0.053540014	8.46602E-05	0.000789466	0.000841916
0.053605052	8.47074E-05	-0.000409004	0.000841387
0.053670087	8.47609E-05	-0.002152939	0.000841269
0.053735119	8.48206E-05	-0.000729092	0.000841439
0.053800149	8.48866E-05	0.000686325	0.000841878
0.05386517	8.49588E-05	0.000141635	0.00084129
0.053930195	8.50372E-05	-0.001670613	0.000840642
0.053995218	8.51219E-05	-0.00041354	0.000840868
0.054060238	8.52128E-05	0.001127678	0.000841119
0.054125249	8.531E-05	-0.000170046	0.000840866
0.054190264	8.54134E-05	-0.000466349	0.000840693
0.054255276	8.55231E-05	0.000178417	0.00084111
0.054320286	8.56391E-05	0.000843645	0.000842195
0.054385287	8.57613E-05	0.002775991	0.000841514
0.054450292	8.58898E-05	0.001096682	0.000841821
0.054515294	8.60244E-05	0.003433483	0.000841664
0.054580294	8.61654E-05	0.005251122	0.000841901
0.054645285	8.63125E-05	0.003854707	0.000841442
0.054710279	8.64659E-05	0.005458373	0.000841976
0.054775272	8.66254E-05	0.006864112	0.000842063
0.054840261	8.67912E-05	0.007071792	0.000842139
0.054905242	8.69631E-05	0.00610728	0.000841502
0.054970227	8.71412E-05	0.003856172	0.000841546
0.055035209	8.73254E-05	0.006884122	0.000841734
0.055100188	8.75158E-05	0.007859681	0.000842207
0.055165159	8.77123E-05	0.006750402	0.00084219
0.055230134	8.79148E-05	0.007042529	0.000841947
0.055295106	8.81235E-05	0.006862261	0.000841959
0.055360075	8.83381E-05	0.008137989	0.000841921
0.055425042	8.85589E-05	0.007344544	0.00084154
0.05549	8.87856E-05	0.006444852	0.000840915
0.055554962	8.90183E-05	0.006153374	0.000841946
0.055619922	8.92569E-05	0.009285104	0.000841862
0.055684879	8.95015E-05	0.007466068	0.000841146
0.055749827	8.97519E-05	0.003631174	0.000841903
0.055814779	9.00083E-05	0.004653548	0.000842026
0.055879728	9.02705E-05	0.00751594	0.000841692
0.055944675	9.05385E-05	0.006241696	0.000841415
0.056009613	9.08123E-05	0.002863635	0.000841038
0.056074555	9.10918E-05	0.003376936	0.000840809
0.056139494	9.13771E-05	0.003139954	0.000841173
0.056204431	9.16681E-05	0.00345847	0.000840599
0.056269359	9.19647E-05	0.000769448	0.000840516
0.05633429	9.22669E-05	0.002173499	0.000840701
0.05639922	9.25747E-05	0.002016348	0.000840385
0.056464146	9.28881E-05	-0.002069524	0.000839807
0.056529064	9.3207E-05	-0.00145656	0.000839617
0.056593986	9.35314E-05	-0.001429326	0.000840068
0.056658905	9.38613E-05	3.5057E-05	0.000839637
0.056723822	9.41965E-05	-0.001574954	0.000838862
0.056788729	9.45371E-05	-0.000861959	0.000839335
0.056853641	9.48831E-05	-0.002645321	0.000839714
0.05691855	9.52344E-05	-0.001401545	0.000839269
0.056983456	9.55909E-05	-0.004925445	0.000838965
0.05704836	9.59527E-05	-0.002296017	0.0008385
0.057113256	9.63196E-05	-0.001501982	0.000839074
0.057178155	9.66917E-05	-0.000953464	0.000838562
0.057243051	9.70689E-05	-0.003674675	0.000838722
0.057307945	9.74511E-05	-0.003245273	0.000838546
0.05737283	9.78384E-05	-0.000697465	0.000839072
0.057437719	9.82307E-05	0.000217243	0.000838998
0.057502605	9.86279E-05	-0.003108157	0.000838457
0.057567489	9.90301E-05	-0.002067684	0.000838404
0.057632364	9.94371E-05	0.000262786	0.000838916
0.057697243	9.9849E-05	-0.000798109	0.000838409
0.057762119	0.000100266	-0.00033173	0.000838886
0.057826993	0.000100687	-7.58106E-05	0.000838772
0.057891858	0.000101113	0.001451277	0.000838509
0.057956727	0.000101544	0.000545037	0.000838161
0.058021593	0.000101979	-0.000277433	0.000838227
0.058086457	0.000102419	0.000225702	0.000838576
0.058151312	0.000102864	0.002419734	0.000838089
0.05821617	0.000103313	0.002943507	0.00083853
0.058281026	0.000103767	0.002275949	0.000838755
0.05834588	0.000104225	0.002540593	0.000838531
0.058410725	0.000104687	0.003545909	0.00083814
0.058475573	0.000105154	0.004985733	0.000838354
0.058540419	0.000105625	0.003307277	0.000838034
0.058605263	0.0001061	0.001715365	0.00083813
0.058670104	0.00010658	0.003922452	0.000838313
0.058734936	0.000107064	0.002602625	0.000838075
0.058799772	0.000107552	0.00173088	0.000837289
0.058864606	0.000108044	0.003975224	0.000837966
0.058929436	0.00010854	0.004971713	0.000837685
0.058994259	0.00010904	0.002244274	0.000837683
0.059059085	0.000109545	0.001127672	0.000837213
0.059123908	0.000110053	0.002625233	0.000836969
0.059188729	0.000110565	0.002646698	0.000837682
0.059253541	0.000111081	-0.000442248	0.000837712
0.059318357	0.000111601	-0.001491419	0.000836942
0.05938317	0.000112125	-0.001281644	0.000836599
0.059447981	0.000112653	0.000789847	0.000837224
0.059512783	0.000113184	-0.002146545	0.000836127
0.059577588	0.000113719	-0.004129673	0.000836072
0.059642392	0.000114258	-0.003093119	0.000836173
0.059707192	0.000114801	-0.001399902	0.000836314
0.059771984	0.000115347	-0.002419058	0.00083584
0.05983678	0.000115897	-0.005182218	0.000835726
0.059901573	0.00011645	-0.004192723	0.000835907
0.059966364	0.000117007	-0.003339225	0.000836333
0.060031145	0.000117567	-0.004782538	0.000835724
0.060095931	0.000118131	-0.005550152	0.000834937
0.060160714	0.000118698	-0.00477085	0.000835151
0.060225495	0.000119269	-0.002545539	0.000835355
0.060290273	0.000119843	-0.004515395	0.000834883
0.060355042	0.00012042	-0.004933219	0.000834948
0.060419815	0.000121001	-0.004107118	0.000834927
0.060484585	0.000121585	-0.004216987	0.000835152
0.060549353	0.000122172	-0.007019276	0.000834966
0.060614112	0.000122763	-0.00509549	0.000834745
0.060678875	0.000123356	-0.002745092	0.000835124
0.060743636	0.000123953	-0.003008425	0.000835037
0.060808394	0.000124553	-0.003234569	0.00083467
0.060873143	0.000125156	-0.00328999	0.000835014
0.060937895	0.000125762	-0.001890064	0.000834777
0.061002646	0.000126371	-0.003034504	0.000834592
0.061067393	0.000126984	-0.003423313	0.000834022
0.061132133	0.000127599	-0.003034114	0.000834438
0.061196875	0.000128217	-0.001353826	0.00083515
0.061261615	0.000128838	0.001095632	0.000835371
0.061326353	0.000129462	-0.001662969	0.00083499
0.061391082	0.000130089	-0.000189486	0.000834655
0.061455815	0.000130719	0.000184003	0.00083498
0.061520545	0.000131351	0.002334877	0.000835241
0.061585273	0.000131987	0.000838656	0.000834557
0.061649991	0.000132625	0.001185026	0.000834746
0.061714714	0.000133266	0.000519724	0.000834351
0.061779434	0.00013391	0.002253028	0.000835294
0.061844152	0.000134556	0.000310266	0.000834229
0.061908867	0.000135205	0.00198443	0.000834126
0.061973573	0.000135857	0.002652185	0.00083483
0.062038283	0.000136512	0.003488605	0.000834393
0.06210299	0.000137169	-0.001961804	0.00083395
0.062167695	0.000137828	-0.000899037	0.000833725
0.062232391	0.000138491	-1.81978E-05	0.000833362
0.062297091	0.000139156	-0.000345144	0.000833419
0.062361789	0.000139823	-0.002296421	0.000833192
0.062426484	0.000140493	-0.002822756	0.000833327
0.06249117	0.000141165	-0.000163611	0.000833251
0.06255586	0.00014184	-0.001316654	0.000833328
0.062620547	0.000142518	-0.003231509	0.000833591
0.062685232	0.000143198	-0.00553714	0.000832627
0.062749908	0.00014388	-0.001452394	0.000832494
0.062814587	0.000144564	-0.003808147	0.000832531
0.062879265	0.000145252	-0.003625484	0.000832056
0.062943939	0.000145941	-0.003817088	0.000832486
0.063008605	0.000146633	-0.003237476	0.000832469
0.063073275	0.000147327	-0.003498825	0.000832076
0.063137942	0.000148023	-0.005300041	0.00083227
0.063202607	0.000148722	-0.006248312	0.000832118
0.063267263	0.000149423	-0.004438785	0.000831816
0.063331922	0.000150126	-0.004303396	0.000831881
0.063396579	0.000150831	-0.006702578	0.000831191
0.063461241	0.000153816	-0.006903898	0.000831575
0.063525938	0.00015382	-0.00557673	0.000831634
0.063590646	0.000153828	-0.006859271	0.000831648
0.063655379	0.000153842	-0.007297415	0.000831118
0.063720128	0.00015386	-0.005878231	0.00083071
0.063784896	0.000153883	-0.004649203	0.00083129
0.063849675	0.000153911	-0.003976415	0.000831416
0.063914478	0.000153944	-0.006398654	0.000830335
0.063979299	0.000153982	-0.005068893	0.000831204
0.064044137	0.000154026	-0.002013121	0.000831476
0.064108987	0.000154074	-0.002021929	0.000831328
0.064173861	0.000154127	-0.00243783	0.000831188
0.064238752	0.000154185	-0.004079	0.000831126
0.064303661	0.000154248	-0.000124387	0.000831945
0.064368582	0.000154316	-0.000536764	0.000831495
0.064433526	0.00015439	-0.002306477	0.000831155
0.064498488	0.000154468	0.000338014	0.000831544
0.064563468	0.000154551	0.000891548	0.000831853
0.06462846	0.00015464	-8.80724E-05	0.000831512
0.064693475	0.000154733	-0.000486706	0.000831156
0.064758507	0.000154832	9.77291E-05	0.000831597
0.064823558	0.000154935	0.001866407	0.000831481
0.06488862	0.000155044	0.003242835	0.000831723
0.064953706	0.000155158	0.001285284	0.000831242
0.065018809	0.000155277	0.002103718	0.000831995
0.065083931	0.000155401	0.004205052	0.000831514
0.065149069	0.00015553	0.001697871	0.000831181
0.06521422	0.000155665	0.001021773	0.000830798
0.065279394	0.000155804	0.002002308	0.000831394
0.065344586	0.000155949	0.00232087	0.000831701
0.065409796	0.000156098	0.001117451	0.000831196
0.065475017	0.000156253	0.000459948	0.000830853
0.065540262	0.000156413	0.001416313	0.000830953
0.065605524	0.000156578	0.003722782	0.000831363
0.065670805	0.000156748	0.001207244	0.000830628
0.065736096	0.000156923	-0.000459571	0.000831087
0.065801412	0.000157103	0.001176117	0.000831005
0.065866746	0.000157289	0.002699027	0.000830742
0.065932097	0.000157479	-0.002688511	0.000830383
0.065997459	0.000157675	-0.000309854	0.000830328
0.066062845	0.000157875	-0.00063105	0.000830331
0.06612825	0.000158081	-0.000296358	0.000830676
0.066193671	0.000158292	-0.003195304	0.000830556
0.066259105	0.000158508	-0.003517581	0.000829849
0.066324562	0.000158729	-0.002813269	0.000829853
0.066390036	0.000158955	-0.002348337	0.00082991
0.066455529	0.000159186	-0.004396485	0.000829654
0.066521033	0.000159422	-0.004925193	0.000829842
0.066586561	0.000159663	-0.003006612	0.000829622
0.066652106	0.00015991	-0.002755691	0.000830172
0.066717669	0.000160161	-0.002811551	0.000829344
0.06678325	0.000160417	-0.005838027	0.000828861
0.066848843	0.000160678	-0.003603308	0.000829854
0.066914459	0.000160945	-0.002881151	0.000829897
0.066980093	0.000161216	-0.002604232	0.000829414
0.067045744	0.000161492	-0.003096141	0.000829426
0.067111407	0.000161774	-0.002048913	0.000829412
0.067177094	0.00016206	-0.002063489	0.000829828
0.067242799	0.000162351	-0.004299801	0.000829288
0.067308521	0.000162647	-0.001317569	0.000829602
0.067374255	0.000162948	-0.001105149	0.000829618
0.067440013	0.000163254	0.000377787	0.000829784
0.067505788	0.000163565	-0.001560772	0.0008292
0.067571581	0.00016388	0.000223919	0.000829578
0.067637385	0.000164201	0.001260915	0.000830236
0.067703214	0.000164526	0.000576844	0.000829708
0.06776906	0.000164857	0.002578956	0.000830104
0.067834923	0.000165192	0.002628574	0.000830021
0.067900799	0.000165532	0.004343771	0.000830299
0.067966698	0.000165876	0.003563927	0.00083039
0.068032614	0.000166226	0.00347778	0.000830395
0.068098549	0.00016658	0.007739606	0.000830579
0.068164495	0.000166939	0.004739587	0.000830454
0.068230465	0.000167303	0.005189143	0.000830472
0.068296452	0.000167671	0.004410173	0.000830001
0.068362457	0.000168044	0.0050335	0.000830265
0.06842848	0.000168422	0.006804037	0.000830717
0.068494514	0.000168805	0.005630543	0.000830599
0.068560572	0.000169192	0.005969675	0.000830381
0.068626648	0.000169584	0.00742238	0.000830218
0.068692742	0.00016998	0.004851085	0.000830127
0.068758847	0.000170381	0.00619765	0.000830491
0.068824976	0.000170787	0.005717339	0.000830031
0.068891122	0.000171197	0.003393719	0.000829836
0.068957287	0.000171612	0.005433708	0.000830367
0.069023462	0.000172031	0.005125544	0.000830462
0.069089662	0.000172455	0.00331299	0.000830041
0.069155879	0.000172883	0.005620442	0.000830452
0.069222114	0.000173315	0.005531798	0.000830765
0.069288361	0.000173753	0.003440038	0.000830061
0.069354631	0.000174194	0.002381824	0.000829363
0.069420919	0.00017464	0.001676359	0.000829613
0.069487225	0.000175091	0.002327922	0.0008295
0.069553542	0.000175545	0.00129601	0.000829551
0.069619883	0.000176004	0.000626039	0.000829116
0.069686242	0.000176468	0.000431421	0.000828632
0.069752618	0.000176936	0.001516643	0.000828952
0.069819006	0.000177408	-0.000625696	0.000829006
0.069885417	0.000177884	-0.000756244	0.000828531
0.069951847	0.000178364	-0.000797365	0.000829014
0.070018294	0.000178849	-0.000268712	0.000828827
0.070084759	0.000179338	0.000449637	0.000828925
0.070151235	0.000179831	-0.001226413	0.000829036
0.070217735	0.000180329	0.000711479	0.000828604
0.070284253	0.00018083	0.001847071	0.000829096
0.070350789	0.000181336	-0.000214577	0.000828945
0.070417335	0.000181846	0.000996762	0.000829031
0.070483906	0.00018236	0.00249478	0.000829291
0.070550495	0.000182877	0.003150673	0.000829125
0.070617101	0.000183399	0.002522601	0.000829477
0.070683719	0.000183925	0.001648231	0.000829172
0.07075036	0.000184455	0.005364847	0.000829593
0.07081702	0.000184989	0.006528346	0.000829256
0.070883697	0.000185527	0.002948353	0.00082951
0.070950385	0.000186069	0.003789486	0.000829174
0.071017097	0.000186615	0.00672545	0.000829487
0.071083827	0.000187165	0.007606388	0.000829486
0.071150575	0.000187718	0.007463559	0.000830243
0.071217334	0.000188275	0.007234682	0.00082957
0.071284117	0.000188837	0.010348578	0.000829934
0.071350918	0.000189402	0.009885346	0.000830385
0.071417736	0.000189971	0.007740214	0.000829707
0.071484566	0.000190543	0.007105154	0.000829295
0.071551419	0.00019112	0.009593373	0.000829955
0.071618291	0.0001917	0.008761242	0.000829565
0.07168518	0.000192284	0.007846546	0.000829434
0.071752087	0.000192871	0.006867192	0.000829601
0.071819005	0.000193463	0.009735864	0.000830172
0.071885947	0.000194057	0.0091536	0.000830545
0.071952907	0.000194656	0.00959489	0.000830108
0.072019884	0.000195258	0.005988844	0.000829602
0.072086873	0.000195864	0.008391012	0.000829444
0.072153886	0.000196473	0.007962818	0.000829923
0.072220917	0.000197086	0.005978584	0.000829966
0.072287965	0.000197702	0.006174155	0.000828819
0.072355024	0.000198322	0.006694263	0.000828741
0.072422108	0.000198946	0.003888984	0.00082855
0.072489209	0.000199572	0.001697543	0.000828581
0.072556328	0.000200203	0.001229053	0.000828425
0.072623458	0.000200836	0.004511973	0.000828915
0.072690613	0.000201474	0.001064339	0.000827972
0.072757785	0.000202114	0.001228771	0.000828019
0.072824974	0.000202758	-0.000250281	0.000827903
0.072892175	0.000203405	0.001721472	0.000827551
0.0729594	0.000204056	-0.001310483	0.00082757
0.073026643	0.00020471	-0.002597359	0.000827587
0.073093903	0.000205367	-0.003276535	0.000827215
0.073161175	0.000206028	-4.79602E-05	0.000827672
0.07322847	0.000206691	-0.001069585	0.000827062
0.073295784	0.000207358	-0.002748722	0.000827583
0.073363115	0.000208029	-0.003248786	0.000826693
0.073430464	0.000208702	-0.000122832	0.000826708
0.073497824	0.000209379	-0.002267619	0.000827073
0.073565208	0.000210058	-0.001710892	0.000826413
0.07363261	0.000210741	-0.003612232	0.000826372
0.073700029	0.000211427	-0.000488049	0.000826286
0.07376746	0.000212117	-0.001333502	0.000826676
0.073834918	0.000214329	-0.000299301	0.000826619
0.073902409	0.000214333	0.000407131	0.000826874
0.073969895	0.000214341	4.1631E-05	0.00082625
0.07403737	0.000214355	0.000344246	0.000826359
0.074104847	0.000214374	0.001997486	0.000826261
0.07417232	0.000214399	0.000949896	0.000826476
0.074239789	0.000214429	0.002946886	0.00082702
0.074307247	0.000214464	0.002768291	0.000826426
0.074374708	0.000214505	0.001707243	0.000826396
0.074442164	0.000214551	0.004730915	0.000827046
0.074509616	0.000214602	0.005069001	0.000826373
0.074577057	0.000214659	0.005005731	0.000826363
0.0746445	0.000214721	0.003742336	0.000826663
0.074711939	0.000214788	0.005183876	0.000826553
0.074779374	0.000214861	0.00599797	0.00082715
0.074846798	0.00021494	0.00645992	0.000826195
0.074914224	0.000215024	0.005484674	0.000826057
0.074981646	0.000215113	0.006562154	0.000826332
0.075049063	0.000215208	0.006980764	0.00082642
0.075116477	0.000215308	0.006485891	0.00082628
0.07518388	0.000215414	0.004803466	0.000826391
0.075251284	0.000215525	0.006331721	0.000825972
0.075318685	0.000215642	0.006737091	0.000826018
0.075386081	0.000215764	0.004039881	0.000825259
0.075453467	0.000215892	0.002147273	0.000825358
0.075520855	0.000216025	0.005772155	0.000825519
0.075588238	0.000216163	0.003598945	0.00082549
0.075655617	0.000216307	0.004735495	0.000825472
0.075722986	0.000216457	0.001314302	0.000824479
0.075790356	0.000216612	0.003635368	0.000825114
0.075857723	0.000216773	0.004115425	0.000825211
0.075925085	0.000216939	0.001113122	0.00082501
0.075992436	0.000217111	0.00116334	0.000824676
0.07605979	0.000217288	0.001805581	0.000824518
0.076127139	0.000217471	0.001200932	0.000824401
0.076194484	0.000217659	-0.000887136	0.000824026
0.076261819	0.000217853	-0.001275523	0.000823523
0.076329155	0.000218052	-0.00130192	0.00082404
0.076396488	0.000218257	-0.001968046	0.000824115
0.076463816	0.000218467	-0.002181852	0.000824202
