Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.046476446	7.1678E-05	-0.000114842	0.000852104
0.046541907	7.17748E-05	2.80946E-05	0.000851681
0.046607365	7.18717E-05	-0.000520708	0.000851669
0.046672827	7.19686E-05	0.001213394	0.000851484
0.046738285	7.20655E-05	0.000856145	0.00085216
0.046803746	7.21623E-05	0.002759097	0.000852081
0.046869204	7.22592E-05	0.001191097	0.000852425
0.046934665	7.23561E-05	0.000408854	0.000851534
0.047000124	7.2453E-05	0.001661524	0.000852109
0.047065585	7.255E-05	0.000470426	0.000852201
0.047131043	7.26469E-05	0.001037241	0.000851875
0.047196504	7.27438E-05	0.000247519	0.000851534
0.047261963	7.28407E-05	0.003027302	0.000852284
0.047327424	7.29376E-05	0.002425969	0.000851869
0.047392882	7.30346E-05	0.001186866	0.000851611
0.047458343	7.31315E-05	0.000289406	0.000851017
0.047523805	7.32285E-05	0.003458467	0.00085183
0.047589263	7.33254E-05	0.003612596	0.000851672
0.047654724	7.34224E-05	0.002594965	0.000852028
0.047720182	7.35193E-05	0.002956053	0.000851458
0.047785643	7.36163E-05	0.002843164	0.000851807
0.047851102	7.37133E-05	0.004439624	0.000851391
0.047916563	7.38103E-05	0.001610853	0.000851707
0.047982021	7.39072E-05	0.003216638	0.000851502
0.048047482	7.40042E-05	0.003263916	0.00085147
0.04811294	7.41012E-05	0.004026887	0.00085134
0.048178402	7.41982E-05	0.002989364	0.000851382
0.04824386	7.42952E-05	0.002338458	0.000850675
0.048309321	7.43922E-05	0.004103581	0.000851289
0.048374779	7.44892E-05	0.003374694	0.000850633
0.048440241	7.45863E-05	0.003010127	0.00085115
0.048505699	7.46833E-05	0.001686155	0.00085046
0.04857116	7.47803E-05	0.003016957	0.000850873
0.048636618	7.48773E-05	0.002742706	0.000850785
0.04870208	7.49744E-05	0.002436111	0.000850392
0.048767538	7.50714E-05	0.001513809	0.000850902
0.048832999	7.51685E-05	0.003439842	0.000850644
0.048898457	7.52655E-05	-0.001149153	0.000849651
0.048963918	7.53626E-05	0.000739443	0.000850389
0.049029377	7.54596E-05	0.000684232	0.000850209
0.049094838	7.55567E-05	0.002306063	0.000850371
0.049160299	7.56538E-05	0.001700026	0.000850505
0.049225757	7.57509E-05	0.002886564	0.000850253
0.049291219	7.58479E-05	0.001871662	0.000850662
0.049356677	7.5945E-05	0.001992324	0.000850853
0.049422138	7.60421E-05	0.002470969	0.000850206
0.049487596	7.61392E-05	0.001254756	0.000850261
0.049553057	7.62363E-05	0.002326853	0.000850737
0.049618516	7.63334E-05	0.001681708	0.000850246
0.049683977	7.64305E-05	0.001640094	0.000850111
0.049749435	7.65276E-05	0.002614893	0.000850272
0.049814896	7.66247E-05	0.002951558	0.000850264
0.049880355	7.67219E-05	0.003590643	0.000850434
0.049945816	7.6819E-05	0.004745589	0.00084939
0.050011274	7.69161E-05	0.002503484	0.000849913
0.050076735	7.70133E-05	0.002779651	0.000850108
0.050142193	7.71104E-05	0.005284933	0.000850225
0.050207655	7.72075E-05	0.004509707	0.000849819
0.050273113	7.73047E-05	0.003588174	0.000850327
0.050338574	7.74018E-05	0.004493127	0.000849667
0.050404032	7.7499E-05	0.006038808	0.000850265
0.050469494	7.75962E-05	0.004785684	0.000850505
0.050534952	7.76933E-05	0.004207305	0.000849641
0.050600413	7.77905E-05	0.00666534	0.000849901
0.050665871	7.78877E-05	0.004370583	0.000849966
0.050731332	7.79848E-05	0.00432975	0.000849342
0.050796794	7.8082E-05	0.003821166	0.000849194
0.050862252	7.81792E-05	0.006835311	0.000849461
0.050927713	7.82764E-05	0.004847582	0.000849321
0.050993171	7.83736E-05	0.003060167	0.000849323
0.051058633	7.84708E-05	0.003501041	0.000849353
0.051124091	7.8568E-05	0.004452176	0.000849043
0.051189552	7.86652E-05	0.00517565	0.000849482
0.05125501	7.87624E-05	0.004657585	0.000849503
0.051320471	7.88596E-05	0.004044569	0.000848231
0.05138593	7.89569E-05	0.004752822	0.000848625
0.051451391	7.90541E-05	0.003004059	0.000848548
0.051516849	7.91513E-05	0.002605465	0.000848652
0.05158231	7.92486E-05	0.001234086	0.000848595
0.051647769	7.93458E-05	0.003161818	0.000848659
0.05171323	7.9443E-05	0.002586936	0.000848394
0.051778688	7.95403E-05	0.001954498	0.000848438
0.051844149	7.96375E-05	0.003055042	0.000848514
0.051909607	7.97348E-05	0.00322142	0.000847862
0.051975069	7.9832E-05	0.002741971	0.000847804
0.052040527	7.99293E-05	0.002221169	0.000847611
0.052105988	8.00266E-05	-0.000410358	0.000847645
0.052171446	8.01238E-05	0.000983385	0.000847683
0.052236908	8.02211E-05	0.000191155	0.000847404
0.052302366	8.03184E-05	8.73531E-05	0.000847366
0.052367827	8.04157E-05	-0.000280943	0.000846966
0.052433288	8.0513E-05	0.000686617	0.000847019
0.05249875	8.06102E-05	0.000941077	0.000846849
0.052564205	8.07075E-05	0.000643267	0.000846779
0.052629666	8.08048E-05	-0.000740699	0.000846467
0.052695127	8.09021E-05	0.000659057	0.00084693
0.052760588	8.09994E-05	-0.000234033	0.000847419
0.052826044	8.10967E-05	0.000613643	0.000846584
0.052891505	8.11941E-05	0.00151451	0.00084652
0.052956966	8.12914E-05	0.002274521	0.00084709
0.053022427	8.13887E-05	-0.000140057	0.000846227
0.053087882	8.1486E-05	0.000948541	0.000846575
0.053153344	8.15833E-05	0.002196183	0.000846442
0.053218805	8.16807E-05	0.003280384	0.000846473
0.053284266	8.1778E-05	2.61709E-05	0.00084617
0.053349721	8.18754E-05	0.001133963	0.000846183
0.053415183	8.19727E-05	-0.00080101	0.000845971
0.053480644	8.207E-05	0.001662725	0.000846206
0.053546112	8.2972E-05	-8.72896E-05	0.000845602
0.05361157	8.29786E-05	0.003229016	0.000845915
0.053677021	8.29916E-05	0.001307566	0.000845852
0.053742459	8.30108E-05	0.001211206	0.00084554
0.053807884	8.30363E-05	0.000818392	0.000845856
0.053873291	8.30681E-05	0.0014993	0.000845778
0.053938691	8.31063E-05	0.00215239	0.000846202
0.054004079	8.31508E-05	0.002526732	0.00084563
0.054069454	8.32017E-05	0.00032117	0.000845436
0.054134816	8.3259E-05	0.000127633	0.000845405
0.05420016	8.33226E-05	0.001661732	0.000844918
0.054265497	8.33927E-05	0.002803705	0.000845338
0.054330821	8.34691E-05	0.00286605	0.000845243
0.054396132	8.35519E-05	0.000799624	0.000844903
0.054461425	8.36411E-05	0.000588981	0.000845312
0.054526711	8.37368E-05	0.001728504	0.000845035
0.054591985	8.38388E-05	0.000876891	0.000844263
0.054657246	8.39473E-05	0.000435385	0.000844022
0.054722488	8.40621E-05	-0.000741332	0.000844271
0.054787723	8.41833E-05	0.00108624	0.000844445
0.054852946	8.4311E-05	-0.000608715	0.000844504
0.054918156	8.4445E-05	1.76017E-05	0.000843659
0.054983348	8.45854E-05	-0.000395795	0.000843507
0.055048532	8.47322E-05	-0.000629994	0.000844037
0.055113705	8.48853E-05	-0.000863901	0.000843872
0.055178864	8.50448E-05	-0.001747765	0.000843181
0.055244005	8.52106E-05	-0.0006902	0.000843543
0.055309139	8.53827E-05	-0.001557861	0.000843801
0.05537426	8.55612E-05	-0.003221164	0.000843151
0.055439369	8.57459E-05	-0.001294347	0.000843466
0.055504459	8.59369E-05	-0.003825307	0.000842969
0.055569543	8.61341E-05	-0.001965791	0.000843167
0.055634613	8.63376E-05	-0.001619249	0.000843202
0.055699672	8.65473E-05	-0.003646329	0.000842956
0.055764717	8.67631E-05	-0.003957915	0.000842632
0.055829744	8.69851E-05	-0.001250895	0.000843011
0.055894764	8.72133E-05	-0.001454389	0.000842348
0.055959771	8.74476E-05	-0.00381935	0.000842487
0.056024766	8.76879E-05	-0.002124695	0.000842847
0.056089742	8.79343E-05	-0.001316556	0.000843374
0.056154711	8.81867E-05	-0.002578914	0.000842511
0.056219668	8.84451E-05	-0.002821263	0.000841929
0.056284612	8.87095E-05	-0.002451938	0.000842374
0.056349537	8.89798E-05	-0.003506042	0.000842066
0.056414456	8.9256E-05	-0.003274848	0.000842443
0.056479362	8.95381E-05	-0.002789217	0.000842545
0.056544255	8.9826E-05	-0.001821163	0.000842273
0.05660913	9.01197E-05	-0.002507775	0.000842251
0.056673998	9.04192E-05	-0.00125163	0.000842479
0.056738853	9.07244E-05	-0.002893626	0.00084203
0.056803696	9.10353E-05	-0.001337871	0.000842058
0.05686852	9.13518E-05	-0.000904715	0.000842355
0.056933337	9.1674E-05	-0.00107511	0.000842734
0.056998142	9.20018E-05	-0.00123835	0.000841939
0.057062934	9.23351E-05	-0.000357148	0.00084215
0.057127707	9.26739E-05	0.000192145	0.000842105
0.057192474	9.30182E-05	-0.001798018	0.00084178
0.057257228	9.33679E-05	-0.002272802	0.000841883
0.057321969	9.3723E-05	-6.49041E-05	0.000842063
0.057386698	9.40834E-05	-0.000109843	0.000842146
0.057451407	9.44492E-05	0.000286303	0.00084151
0.057516111	9.48202E-05	-0.000795297	0.000841379
0.057580801	9.51964E-05	-0.00123835	0.000841939
0.057645479	9.55779E-05	-0.00149927	0.000841422
0.057710138	9.59644E-05	-0.001995747	0.000841116
0.057774791	9.63561E-05	-0.001260442	0.000841529
0.057839431	9.67528E-05	-0.001574379	0.000841207
0.057904058	9.71546E-05	-0.001804865	0.000840989
0.057968667	9.75613E-05	-0.00087711	0.000841433
0.058033268	9.79729E-05	-0.002418129	0.000840867
0.058097858	9.83895E-05	-0.002748956	0.00084061
0.058162434	9.88109E-05	-0.003341445	0.000840739
0.058226992	9.92371E-05	-0.002089726	0.000840807
0.058291543	9.96681E-05	-0.002491667	0.00084081
0.058356082	0.000100104	-0.003067645	0.000840716
0.058420608	0.000100544	-0.001866186	0.000840236
0.058485115	0.000100989	-0.002971508	0.000840124
0.058549615	0.000101439	-0.002323674	0.000840117
0.058614103	0.000101893	-0.002679	0.000840194
0.058678578	0.000102352	-0.002754886	0.000839822
0.058743035	0.000102815	-0.002350896	0.000840135
0.058807485	0.000103283	-0.002724027	0.000840277
0.058871922	0.000103755	-0.003033178	0.000840429
0.058936346	0.000104231	-0.004633589	0.000839697
0.059000758	0.000104712	-0.00367573	0.000839852
0.059065151	0.000105197	-0.004735576	0.000839344
0.059129537	0.000105686	-0.002352123	0.000839977
0.059193911	0.00010618	-0.005589881	0.0008397
0.059258272	0.000106678	-0.004727095	0.000839233
0.059322615	0.000107179	-0.005636974	0.00083931
0.059386951	0.000107685	-0.003598162	0.000839168
0.059451274	0.000108195	-0.003576182	0.000839734
0.059515584	0.000108709	-0.002062205	0.000839732
0.059579876	0.000109227	-0.003185582	0.000839527
0.059644161	0.000109749	-0.002501519	0.000839548
0.059708433	0.000110274	-0.003316577	0.000839034
0.059772693	0.000110804	-0.004089924	0.000839179
0.059836934	0.000111337	-0.002121882	0.000839138
0.059901168	0.000111874	-0.002481308	0.000839799
0.05996539	0.000112415	-0.002968969	0.000839225
0.060029599	0.00011296	-0.001447165	0.000839113
0.060093789	0.000113508	0.001331515	0.000839387
0.060157973	0.00011406	-0.00113704	0.000839119
0.060222144	0.000114616	-0.001611876	0.000839064
0.060286303	0.000115175	-0.00180084	0.000839348
0.060350442	0.000115737	-0.001545085	0.000839389
0.060414575	0.000116304	0.000692431	0.000839439
0.060478696	0.000116873	-0.001911114	0.000839262
0.060542803	0.000117446	-0.000751566	0.000839339
0.060606898	0.000118023	-0.00029083	0.000838875
0.060670974	0.000118603	-0.000745129	0.000839071
0.060735044	0.000119186	-0.000780321	0.000839199
0.060799101	0.000119773	-0.001596956	0.000838685
0.060863145	0.000120362	-0.000469992	0.000839205
0.060927171	0.000120956	0.001428509	0.000839111
0.06099119	0.000121552	0.000331673	0.000839044
0.061055196	0.000122151	-0.000244485	0.00083895
0.06111919	0.000122754	-0.000535566	0.000839037
0.061183165	0.00012336	-0.002599996	0.000838612
0.061247133	0.000123969	-0.000996017	0.000838604
0.061311089	0.000124581	-0.002384974	0.000838154
0.061375032	0.000125196	-0.00156026	0.000838714
0.061438956	0.000125814	0.000650043	0.000838939
0.061502873	0.000126435	-0.001646079	0.000838297
0.061566778	0.000127059	-0.003121228	0.000838326
0.06163067	0.000127686	-0.000609171	0.000838085
0.061694544	0.000128316	-0.001034312	0.000838418
0.061758411	0.000128948	-0.002302228	0.000838257
0.061822265	0.000129584	-0.001473431	0.000838235
0.061886107	0.000130222	-0.000954283	0.000838207
0.061949929	0.000130864	-0.003557251	0.000838457
0.062013746	0.000131508	-0.002522188	0.000838087
0.062077549	0.000132155	-0.00236476	0.000838404
0.06214134	0.000132804	-0.002118898	0.000838399
0.062205118	0.000133456	-0.004379363	0.000837899
0.062268878	0.000134111	-0.002935575	0.000837573
0.062332631	0.000134769	-0.002994704	0.00083819
0.062396371	0.000135429	-0.000377637	0.000837563
0.062460098	0.000136092	-0.003091352	0.000837414
0.062523807	0.000136757	-0.001093106	0.000837984
0.062587509	0.000137426	-0.000982961	0.000838069
0.062651199	0.000138096	-0.000351817	0.000838283
0.062714875	0.000138769	-0.001270739	0.00083847
0.062778534	0.000139445	-0.001265713	0.000838045
0.062842185	0.000140123	-0.001029267	0.000837994
0.062905824	0.000140804	-0.000406165	0.000838319
0.06296945	0.000141487	0.000249162	0.000838202
0.063033057	0.000142172	0.001556121	0.000837654
0.063096658	0.00014286	0.000234246	0.000837685
0.063160246	0.00014355	0.001503833	0.000837847
0.063223822	0.000144243	0.000458591	0.000838169
0.063287378	0.000144938	-3.55462E-05	0.000838021
0.063350928	0.000145635	0.001593332	0.000838421
0.063414466	0.000146335	0.000499603	0.000837773
0.063477991	0.000147037	0.00230687	0.000837844
0.063541497	0.000147741	0.00164153	0.000837914
0.063604996	0.000148448	0.002123268	0.00083844
0.063668483	0.000149156	0.003603372	0.000837832
0.063731957	0.000149867	0.002774896	0.00083801
0.063795418	0.000150581	0.000788118	0.000838267
0.063858861	0.000151296	0.002099433	0.000838034
0.06392233	0.000152638	0.001903832	0.000838427
0.063985837	0.000152642	0.003364156	0.000837568
0.064049362	0.000152652	0.004039077	0.000837809
0.064112899	0.000152666	0.004446585	0.000837857
0.06417646	0.000152685	0.003941022	0.000837662
0.06424004	0.000152708	0.002554179	0.000837417
0.064303638	0.000152737	0.003499837	0.000837795
0.064367249	0.000152769	0.005137191	0.000837877
0.064430884	0.000152807	0.004197437	0.000837704
0.064494537	0.000152849	0.004005095	0.000837673
0.064558209	0.000152896	0.003001869	0.000838124
0.064621893	0.000152948	0.002546505	0.000837527
0.064685601	0.000153004	0.003677044	0.000837731
0.064749328	0.000153065	0.004706914	0.000837844
0.064813073	0.000153131	0.003763766	0.00083741
0.064876831	0.000153201	0.003232253	0.000837602
0.064940613	0.000153277	0.003157233	0.000837125
0.065004413	0.000153357	0.001905675	0.00083774
0.065068231	0.000153442	0.002102205	0.000837399
0.065132062	0.000153531	0.002272191	0.000837129
0.065195917	0.000153626	0.000954956	0.000837156
0.065259791	0.000153725	0.003194782	0.000837205
0.065323683	0.000153829	0.001462455	0.000837295
0.065387594	0.000153938	0.002735959	0.000836665
0.065451516	0.000154052	0.00266388	0.000837081
0.065515463	0.00015417	0.001186074	0.000836636
0.065579429	0.000154293	0.002848246	0.000837223
0.065643413	0.000154421	0.003631873	0.000837444
0.065707409	0.000154554	0.004023835	0.00083708
0.065771429	0.000154692	0.0018859	0.00083649
0.065835468	0.000154834	0.002254631	0.000836457
0.065899525	0.000154981	0.002819021	0.0008364
0.065963595	0.000155134	0.002905618	0.000836396
0.066027689	0.00015529	0.001452538	0.000836828
0.066091801	0.000155452	0.002239223	0.000836677
0.066155932	0.000155619	0.002415561	0.000836929
0.066220075	0.00015579	0.004468681	0.000837209
0.066284242	0.000155966	0.003232795	0.000836653
0.066348428	0.000156147	0.001219494	0.000836771
0.066412632	0.000156333	0.005105719	0.000837053
0.066476849	0.000156524	0.001525151	0.000836412
0.06654109	0.000156719	0.003959677	0.000836753
0.066605349	0.000156919	0.003722384	0.000836752
0.066669626	0.000157124	0.003842797	0.000836251
0.066733916	0.000157334	0.003172414	0.000836904
0.06679823	0.000157548	0.005308559	0.000836603
0.066862563	0.000157768	0.004524487	0.000836381
0.066926914	0.000157992	0.005440382	0.000836568
0.066991284	0.000158221	0.004396393	0.00083636
0.067055665	0.000158454	0.005560595	0.000836384
0.067120071	0.000158693	0.004181724	0.000836344
0.067184496	0.000158936	0.00722006	0.000836452
0.067248939	0.000159184	0.003312355	0.000835812
0.067313394	0.000159436	0.001942773	0.000836294
0.067377873	0.000159693	0.00486684	0.000836103
0.067442371	0.000159955	0.004557858	0.000835886
0.067506887	0.000160222	0.005831527	0.000836205
0.067571416	0.000160493	0.003440183	0.000836149
0.067635969	0.00016077	0.003117036	0.000835521
0.06770054	0.00016105	0.004166494	0.000835933
0.06776513	0.000161336	0.003323952	0.000835332
0.067829732	0.000161626	0.002767815	0.000835279
0.067894358	0.00016192	0.000388888	0.000834855
0.067959003	0.00016222	0.004527048	0.000835065
0.068023666	0.000162524	0.002113814	0.000835395
0.068088342	0.000162832	0.003910432	0.000834946
0.068153042	0.000163145	0.003831472	0.000835156
0.06821776	0.000163463	0.002136406	0.00083538
0.068282497	0.000163785	0.001132226	0.000834679
0.068347245	0.000164112	-0.000504278	0.000835025
0.068412019	0.000164443	0.001227327	0.000834251
0.06847681	0.000164779	0.001219512	0.000834361
0.06854162	0.000165119	0.000469824	0.000834331
0.068606449	0.000165464	0.001505562	0.000833963
0.068671289	0.000165814	4.80762E-05	0.00083393
0.068736155	0.000166167	0.00227743	0.000834292
0.068801038	0.000166526	0.001569321	0.000833974
0.06886594	0.000166888	-0.000200823	0.000833521
0.068930854	0.000167255	0.000391449	0.00083334
0.068995792	0.000167627	0.001779864	0.000833731
0.069060749	0.000168003	0.000435157	0.000833624
0.069125725	0.000168383	0.002365346	0.000833346
0.069190712	0.000168768	0.002510876	0.00083372
0.069255724	0.000169157	0.002818532	0.000833623
0.069320755	0.00016955	0.001375159	0.000833684
0.069385803	0.000169948	-6.97016E-05	0.000833487
0.069450864	0.00017035	0.001324179	0.000833196
0.06951595	0.000170756	0.001855163	0.000833577
0.069581054	0.000171166	0.002264328	0.000833256
0.069646176	0.000171581	0.000678954	0.000833516
0.06971131	0.000172	0.002649855	0.000833577
0.069776469	0.000172423	0.002759015	0.000833244
0.069841646	0.00017285	0.002257789	0.000832739
0.069906842	0.000173282	0.000886789	0.000833014
0.06997205	0.000173717	0.003595146	0.000832956
0.070037282	0.000174157	0.003040501	0.000832903
0.070102533	0.000174601	0.002875683	0.000832802
0.070167802	0.000175049	0.001388719	0.000832893
0.070233089	0.000175501	0.001875946	0.000832677
0.070298389	0.000175957	0.002411396	0.00083269
0.070363713	0.000176417	0.001946599	0.000832891
0.070429055	0.000176881	0.001345526	0.000832297
0.070494416	0.00017735	0.003381606	0.000832627
0.070559789	0.000177822	0.003381606	0.000832627
0.070625187	0.000178298	0.000171677	0.000832236
0.070690603	0.000178778	0.00392131	0.000832586
0.070756037	0.000179262	0.001772717	0.000832016
0.070821484	0.00017975	0.001429487	0.000831722
0.070886955	0.000180242	0.000143967	0.000831735
0.070952444	0.000180738	0.001029928	0.000831621
0.071017952	0.000181237	0.001036663	0.000831824
0.071083472	0.000181741	0.001534952	0.000831445
0.071149016	0.000182248	0.000835516	0.000831644
0.071214579	0.000182759	2.9079E-06	0.000830739
0.07128016	0.000183274	0.001434344	0.000831355
0.071345753	0.000183792	-0.000355519	0.000831544
0.071411371	0.000184315	-0.000207228	0.00083098
0.071477008	0.000184841	-0.001837403	0.000830498
0.071542662	0.000185371	-0.00085742	0.000830527
0.071608329	0.000185904	-0.001406679	0.000830732
0.07167402	0.000186441	-0.000430969	0.000830248
0.07173973	0.000186982	-0.001092328	0.000830526
0.071805458	0.000187526	-0.0016251	0.000829946
0.071871205	0.000188074	-0.000916715	0.000830462
0.071936963	0.000188626	-0.001189353	0.000830848
0.072002746	0.000189181	-0.002556211	0.000830608
0.072068548	0.00018974	-0.00144552	0.000830396
0.072134368	0.000190302	-0.003266009	0.000830145
0.0722002	0.000190868	-0.000106598	0.000830242
0.072266056	0.000191437	-0.002268464	0.000830161
0.072331931	0.00019201	-0.001000961	0.000830673
0.072397825	0.000192586	-0.001052113	0.000830603
0.07246373	0.000193166	-0.002697358	0.000830236
0.07252966	0.000193749	-0.002861765	0.000830189
0.072595609	0.000194335	-0.001514071	0.000829667
0.072661575	0.000194925	-0.002053586	0.000830175
0.072727554	0.000195519	-0.000961181	0.000829304
0.072793558	0.000196115	-0.000957872	0.000829715
0.07285958	0.000196715	-0.000172638	0.000829923
0.07292562	0.000197318	-0.000739691	0.00083014
0.072991672	0.000197925	-0.001653388	0.000829603
0.073057749	0.000198535	0.000736102	0.000829742
0.073123844	0.000199148	0.00034502	0.000829843
0.073189958	0.000199764	0.000800477	0.000829854
0.073256084	0.000200384	0.000523978	0.000830036
0.073322234	0.000201006	0.000544125	0.000829506
0.073388403	0.000201632	0.00039526	0.00082981
0.07345459	0.000202261	0.001085703	0.000829306
0.073520795	0.000202894	0.000604409	0.000829208
0.073587013	0.000203529	0.000948044	0.000829448
0.073653255	0.000204168	0.00129865	0.000829115
0.073719516	0.000204809	0.000415521	0.00082928
0.073785795	0.000205454	-0.000308136	0.000828877
0.073852086	0.000206102	0.00038363	0.000828579
0.073918401	0.000206752	0.000495809	0.000829744
0.073984735	0.000207406	-0.000577331	0.000828384
0.074051088	0.000208063	-0.000160199	0.000828472
0.074117452	0.000208723	-0.000623296	0.000828929
0.074183841	0.000209386	0.001345515	0.000828775
0.074250248	0.000210052	0.001584547	0.000828671
0.074316705	0.000211218	-0.000586898	0.000828751
0.074383177	0.000211225	0.000118607	0.000828598
0.074449665	0.000211237	0.000167911	0.000828463
0.074516164	0.000211254	-0.001406546	0.000828823
0.074582674	0.000211277	-0.001575253	0.000828163
0.074649188	0.000211304	-0.0017673	0.000827723
0.074715718	0.000211337	-0.00023996	0.000828009
0.074782259	0.000211376	-0.001841128	0.000827977
0.074848811	0.00021142	-0.000890616	0.00082864
0.074915366	0.000211469	0.000125061	0.000827925
0.074981939	0.000211523	-0.001113822	0.000827502
0.075048522	0.000211583	-0.00199107	0.000828178
0.075115116	0.000211648	-0.002661241	0.000827744
0.07518172	0.000211719	-0.000395716	0.000827495
0.075248328	0.000211795	-0.001870356	0.000827381
0.075314953	0.000211876	-0.000342098	0.00082787
0.075381588	0.000211963	-0.000648891	0.000827352
0.075448234	0.000212056	-0.000546118	0.000827593
0.075514885	0.000212153	-0.002611062	0.000827711
0.075581552	0.000212256	-0.002748783	0.000827852
0.075648229	0.000212365	-0.000549528	0.000827185
0.075714917	0.000212479	-0.001733549	0.000827137
0.075781609	0.000212598	-0.00097797	0.000827157
0.075848318	0.000212723	0.00132155	0.000827709
0.075915038	0.000212854	-0.000675681	0.000827164
0.075981768	0.00021299	0.002101783	0.000827509
0.076048502	0.000213131	0.001119933	0.000827738
0.076115253	0.000213278	3.58962E-05	0.000827829
0.076182015	0.00021343	0.001148435	0.000826846
0.076248787	0.000213588	0.000571343	0.00082712
0.076315563	0.000213751	-0.001317526	0.000827224
0.076382356	0.000213919	0.00076071	0.00082715
0.07644916	0.000214094	0.001617672	0.000827105
